StoreCode,Date,TotalSales,TotalAmount
COxZZ,2086-03-25,6291,566190
DgDLy,2071-11-18,6108,568044
yqSqM,2085-08-31,7591,425096
KuELV,2077-11-03,2225,133500
LQmGM,2108-01-26,4046,84966
gMrrU,2068-03-29,3307,171964
yYKlJ,2062-10-03,2137,190193
vlExD,2097-07-16,8225,98700
unHPa,2086-09-11,2574,48906
Ijovy,2091-04-17,9735,934560
jPInm,2089-06-10,6532,646668
gkiUJ,2042-05-30,3251,97530
cSwhe,2093-08-11,7440,104160
zKGLk,2102-07-10,9523,609472
HRRep,2022-01-01,7654,635282
cAurE,2059-03-27,2669,61387
YhtWY,2049-04-19,5559,444720
eSItw,2112-10-12,3876,170544
flkSX,2044-01-13,5360,536000
ltOdM,2037-12-07,3394,145942
iwuQa,2117-03-04,8302,215852
KcZRO,2104-01-07,3290,125020
yGEPn,2038-02-03,3044,179596
ZPCiI,2062-12-28,2305,96810
clyey,2053-07-12,8800,756800
ptuHY,2040-10-24,4875,87750
DSLiG,2026-10-19,3474,211914
tkjTV,2093-09-09,7903,521598
jpOue,2106-03-07,6575,368200
gHtBk,2084-09-17,3728,365344
HaQbW,2051-01-12,3382,334818
lPFrF,2093-06-16,5081,223564
zNqnr,2071-10-28,9920,446400
oSLEf,2108-05-09,2035,44770
XOeGK,2100-04-20,9043,171817
MkhmR,2081-09-20,3081,252642
HDFVh,2029-02-18,2927,254649
bZNrv,2060-06-11,2080,149760
qqMRa,2062-03-08,7773,481926
yuPlp,2030-01-20,8905,71240
EgDVY,2080-11-19,9354,673488
oJRnH,2092-11-25,2646,31752
Ulvwf,2096-06-25,9346,168228
Zdkte,2038-08-21,8374,343334
vuCOP,2109-01-29,9083,454150
kLAcH,2118-11-23,7960,191040
XGhbO,2051-05-27,5343,357981
XQaHJ,2056-02-04,7454,737946
xHllz,2061-07-01,8257,214682
XEmIJ,2039-12-25,4635,213210
orpMr,2078-08-29,7417,734283
jyrvB,2042-09-19,4807,317262
DiWdM,2095-09-16,3952,296400
pJbdt,2054-11-29,2708,43328
aQesR,2034-02-04,2479,42143
yaVEF,2021-08-13,8604,154872
NRoJG,2107-01-01,9248,702848
aTfZz,2047-07-31,7551,656937
oWLEE,2049-06-16,6217,460058
yutoT,2114-11-22,2428,172388
dGvdC,2064-12-21,7639,420145
AYYHE,2062-02-19,4381,166478
Pqphe,2060-06-08,6853,328944
VZEKW,2036-08-10,6961,535997
WRVNv,2032-09-08,3178,305088
iHfaD,2026-10-02,8212,492720
alDAd,2057-09-15,4965,342585
flZxQ,2043-07-11,6863,549040
NoAhW,2039-11-01,7366,169418
MRUez,2069-11-02,5667,544032
jqVSB,2055-10-31,5803,441028
aEZLq,2092-12-22,8340,41700
jFHnp,2078-07-05,4787,62231
niuao,2042-10-22,9784,146760
uxoTY,2109-03-22,7374,88488
QfxWo,2109-10-02,7943,166803
AgdDr,2072-08-16,5347,417066
zDqyD,2050-03-28,2394,203490
DQdfx,2086-05-18,8434,489172
GrqPo,2062-06-21,3245,35695
eSTsG,2120-04-19,9522,161874
oqAWv,2024-06-29,3896,93504
TbVIw,2076-01-19,7134,442308
FCIWC,2110-03-14,8658,121212
wAqsT,2046-03-17,8184,130944
UmHsj,2110-05-04,9477,454896
aOMVv,2035-05-01,7766,403832
DgKsH,2038-03-05,9158,650218
XAQvR,2075-10-17,5161,345787
VMttA,2036-07-18,4256,106400
RMmcx,2092-05-18,7734,255222
fGpJo,2111-11-07,8190,745290
gQLfK,2112-03-11,7072,523328
NwOBS,2058-09-09,6784,583424
vpVkm,2098-01-18,9525,657225
BvaxX,2046-02-16,6790,359870
WkQEr,2027-07-25,4308,314484
NEJMD,2089-10-26,6389,121391
iWElQ,2078-11-22,9473,179987
uBeRU,2041-11-11,7505,465310
IGvms,2100-05-31,2150,96750
QtidG,2114-01-26,6874,508676
QAbBt,2043-12-05,2094,16752
GlqCH,2103-01-14,4005,60075
clIpF,2118-01-30,7648,206496
hgYlA,2103-05-05,6235,255635
GXuAF,2048-12-19,6264,451008
aTYKa,2048-07-19,7099,418841
jDKYr,2028-12-01,8666,519960
HpDxV,2083-11-15,9167,458350
yKFQJ,2115-04-25,4443,48873
mYRzy,2090-05-07,7856,149264
YbrVf,2030-05-30,5353,107060
OnxjQ,2121-09-23,9188,119444
TSqRr,2025-11-22,9840,68880
NDtjR,2101-12-16,8077,468466
kPsmd,2108-01-31,8669,806217
GeMWZ,2050-03-24,2770,88640
Dgwbu,2077-10-13,9315,912870
RJOUN,2118-08-05,3647,240702
KOOGk,2059-06-28,9869,769782
etwzA,2063-08-01,7737,471957
gkJwL,2051-07-17,3933,51129
TkCEQ,2033-05-30,3133,169182
mfVba,2038-02-09,2369,137402
iVjoX,2097-04-27,2459,157376
xNjcJ,2086-03-13,4572,310896
GQUGT,2049-01-04,2516,75480
YaHYp,2033-02-11,8831,582846
XPLIp,2086-03-23,6073,540497
KhXqf,2121-08-14,4203,205947
nBQnc,2022-06-01,6972,641424
TbFwW,2028-12-14,8788,588796
kNhde,2027-09-23,8139,154641
dhFID,2035-06-21,5271,326802
EZiaQ,2082-07-31,6033,36198
sLFmF,2120-10-24,7048,521552
toqFu,2110-01-28,6396,562848
PdveO,2045-02-06,4655,97755
BzZTV,2114-08-13,4982,353722
khBfg,2082-04-20,5960,77480
Brbyo,2046-11-01,8174,106262
hxCJQ,2109-06-18,5063,212646
PXenY,2074-12-14,6067,418623
cwtDX,2091-03-26,4466,102718
eUPbR,2085-10-27,9211,368440
WmlnQ,2077-04-29,9583,182077
kOlaN,2096-02-12,3579,143160
yrQct,2110-11-03,6160,591360
WJdpA,2061-10-25,4400,374000
fXWVR,2036-12-17,6546,235656
NMxTB,2030-01-16,9501,760080
pUtri,2052-02-14,2629,34177
wnZIE,2061-06-08,5242,225406
TgYFa,2048-04-27,2958,295800
aNprq,2084-09-30,2296,11480
FLcJk,2064-07-01,3417,167433
DsvRZ,2071-05-21,6508,247304
MUHIO,2057-07-04,4455,253935
PnQku,2086-08-17,2353,176475
auapI,2104-09-22,3709,289302
OgydP,2074-10-09,2212,168112
zFXxM,2121-07-07,9223,433481
zQzLp,2098-04-17,7869,598044
FIAJK,2023-07-19,2072,84952
fhhcY,2036-12-12,8445,717825
zghcv,2041-10-23,8472,491376
KIJls,2060-05-05,7324,541976
wdpvP,2024-06-26,3746,314664
fFXEw,2104-06-11,5538,71994
qYLhG,2064-02-18,4396,276948
VuEHV,2031-04-23,7706,200356
GlgRx,2105-04-27,9737,934752
nvdSW,2120-08-29,9221,110652
kOoCc,2054-09-16,9755,175590
UbVdI,2093-04-22,5245,304210
NssPe,2111-02-23,5127,440922
xFuoR,2030-04-21,4369,139808
DTMgX,2104-03-11,9656,772480
mlJlb,2101-09-22,7386,228966
ymBoG,2024-08-01,6038,428698
IaTIL,2031-10-18,9596,105556
RDRbk,2050-09-30,4196,155252
PEdzJ,2105-04-10,7784,319144
uvYKG,2091-03-01,6903,34515
kaKpY,2088-02-02,2924,108188
SeXAD,2090-02-08,3897,249408
QMmbL,2084-10-18,3217,315266
AGZKo,2089-01-20,4208,382928
TScRb,2083-03-01,6307,214438
KGAMJ,2107-11-30,3458,127946
JViUc,2029-10-04,9351,233775
KAhnw,2121-01-01,8341,166820
xhPHG,2098-02-11,3054,232104
ZSErb,2105-04-16,7121,704979
PuWMA,2044-06-03,3897,163674
IXpTk,2067-07-25,6823,382088
soqBT,2083-12-16,3835,379665
UYTSr,2067-02-09,2315,224555
cfLcc,2113-05-08,4968,332856
LCmQP,2058-11-19,8222,772868
zQebo,2079-04-09,8221,353503
hWvFA,2044-01-11,4907,314048
tqpRp,2053-01-18,3465,162855
hUecU,2062-06-25,8615,671970
wyZhm,2100-10-06,6685,588280
EOVmQ,2033-08-27,7811,538959
wdJWS,2101-03-08,8881,284192
vVlLg,2035-05-30,9961,129493
dvYIP,2057-12-28,8827,203021
EYsXj,2041-10-02,9598,57588
IJRUx,2033-12-29,2723,176995
BQvxj,2057-04-09,7536,429552
MZeaV,2085-07-19,2989,203252
GdwjX,2101-02-23,9545,124085
XzDRI,2042-04-29,6770,636380
SfoCb,2079-06-06,4609,299585
XHZpl,2093-10-11,6598,131960
qhGWw,2045-04-13,9675,222525
EyAMJ,2026-07-22,8864,842080
cOkai,2088-01-09,9294,288114
ErNKN,2063-07-20,8528,196144
LUZXk,2098-01-27,9388,413072
LCbTC,2070-06-20,9875,730750
aFBqj,2021-06-09,5291,301587
LgLtU,2031-07-06,6262,31310
SVJuK,2095-01-13,6693,294492
VgqlC,2035-01-24,3523,338208
lNIwZ,2086-03-30,7465,141835
nrDwj,2103-04-15,5359,246514
mTYLg,2030-09-07,5455,223655
kZqaY,2040-08-16,4835,236915
biUrp,2065-10-31,3946,315680
dySwt,2076-12-25,2179,50117
nXTSo,2076-12-14,3995,59925
NYJYP,2063-06-27,9292,511060
TdqRz,2117-11-30,7831,156620
DLuNM,2103-05-20,2397,88689
iOdxH,2057-01-05,2227,80172
gKrAl,2098-11-23,7504,142576
qjOML,2106-07-31,8381,159239
vzFzF,2098-02-26,8499,365457
IedHV,2028-05-18,5638,462316
eZrvP,2044-07-26,7266,94458
iflfM,2028-06-27,6053,308703
ylIMC,2112-08-31,5643,293436
VMeqN,2068-08-05,8438,531594
AwOZr,2042-08-09,2809,151686
SiIRG,2115-02-06,7706,53942
KMQJh,2090-09-22,2793,50274
ZkYJi,2050-11-13,2802,50436
QivYi,2106-06-13,8724,165756
jdRdI,2092-04-29,9279,334044
dlRPu,2074-02-13,9996,449820
AEzua,2080-03-02,9440,424800
udeoO,2068-06-29,8226,633402
tIbkH,2102-08-05,4958,228068
jnckU,2117-12-03,8323,224721
UqKHU,2121-04-14,4392,171288
fvvzF,2062-10-19,4555,31885
ubBvJ,2117-09-01,3486,296310
jcBKP,2084-12-10,6281,75372
MZufH,2086-12-06,5927,391182
leBWA,2033-05-14,9713,417659
FZkIh,2086-03-29,5305,259945
QcxGX,2119-04-20,7415,608030
OYDFS,2060-01-01,4071,150627
CWpDO,2105-02-13,7075,134425
yMpVe,2092-06-30,6250,606250
NHPBK,2065-12-14,3040,304000
BTfXS,2037-03-29,6507,331857
GYwgd,2068-12-05,6869,192332
SJHSM,2051-07-20,3783,41613
eaOwZ,2069-10-04,2342,168624
GegCn,2064-07-06,5574,239682
CVdHm,2078-07-20,9847,640055
piDSU,2048-05-29,2236,183352
uHFdq,2085-11-27,6336,38016
VBvsZ,2032-06-24,7786,412658
OaonV,2037-01-12,8379,569772
WxCuC,2062-06-10,9794,235056
lrdmQ,2083-01-21,3376,253200
XDBOn,2063-11-30,3928,329952
zKiCg,2075-03-25,4367,423599
GhWjC,2103-10-23,2458,132732
rLgcW,2074-12-12,6216,111888
Kmhev,2037-01-21,9960,687240
JMnTL,2036-05-30,2760,138000
tygbv,2022-09-18,7671,291498
KSaTN,2113-08-09,2530,12650
kYhLY,2060-06-09,6883,495576
IQpeV,2074-08-16,3631,43572
SSGhM,2090-08-01,2126,136064
qMQqC,2058-02-20,5966,519042
iaKlv,2033-11-19,6678,394002
uTDfX,2023-03-10,8960,564480
EywWq,2024-05-05,6795,360135
YsTui,2066-12-12,5974,89610
KNCJS,2101-07-06,6188,383656
WuKsx,2021-11-15,8225,526400
ANVEy,2031-12-25,5845,531895
UWaYX,2051-07-31,7241,246194
ssYLB,2100-08-12,8853,655122
setOB,2066-01-20,7738,448804
hsrSA,2083-07-09,4648,302120
kqluk,2115-09-23,9046,99506
JYZuR,2117-04-28,5258,394350
STRTS,2073-06-05,8891,328967
qTePA,2037-12-02,2150,208550
mSMBw,2078-10-02,3086,237622
dDwYL,2101-03-11,5537,265776
Xgsru,2042-08-14,6885,502605
ZetEh,2072-07-22,2821,177723
vlvxB,2044-07-08,6901,165624
PGFlN,2052-08-04,6603,462210
hwJkd,2072-11-21,5537,454034
jtVyk,2039-11-22,4882,327094
rbgKb,2036-12-03,7108,653936
DUdIG,2021-06-03,4541,113525
GYZVK,2036-09-25,7541,618362
QliAf,2099-07-06,4914,206388
NlLfn,2072-08-26,6432,38592
tmKjH,2114-04-19,4962,104202
kqimz,2072-09-30,3589,330188
slAfl,2119-05-03,8559,496422
Vahai,2036-02-13,4039,44429
tXPLn,2116-09-26,9267,917433
ePGqv,2038-05-07,7169,444478
zCCRP,2050-11-14,8679,564135
hMOUE,2090-02-22,3324,83100
ntrCa,2121-03-07,5956,101252
GmWQr,2100-07-22,5487,120714
egwMA,2088-04-11,2950,209450
HaEgD,2030-02-04,9883,968534
xdCJc,2104-08-02,5589,206793
okJyN,2116-03-11,3619,112189
ThPsv,2083-07-26,2132,194012
VWPwm,2096-09-13,7555,498630
UdIGN,2082-06-30,3264,48960
rHBoM,2117-07-16,6886,282326
AjNQi,2027-08-18,4603,432682
nHGfU,2033-12-28,9674,145110
vwXuA,2048-12-20,5172,31032
ZJRDH,2067-05-10,2808,143208
KNnBR,2031-12-10,7213,504910
JubAv,2029-01-05,6731,403860
MJXcE,2025-01-31,6891,620190
lzuFZ,2110-10-08,2976,53568
NbkzT,2067-09-04,9370,918260
dbLLF,2098-06-04,4577,338698
CGXWX,2077-02-27,9104,63728
Lnbox,2093-05-22,6740,606600
OOCWw,2100-11-26,4929,320385
oJjpd,2056-01-05,6347,190410
gEHsH,2065-07-01,8654,709628
wzYak,2090-01-20,9448,547984
zgXpN,2103-11-22,5926,485932
oyfDZ,2033-10-12,8350,509350
OKaQl,2021-10-24,2433,36495
rNDTc,2068-07-04,2423,164764
vZRdZ,2065-12-29,9231,756942
PEvtn,2081-12-19,8347,100164
sYwQV,2041-12-26,2772,141372
KBwCt,2075-08-25,5254,315240
mPuGW,2102-11-17,8600,103200
yTBDy,2058-04-10,2579,18053
CueVE,2046-06-15,4655,125685
qkxue,2049-12-21,2771,263245
LYhDl,2048-12-21,5239,461032
gndlW,2038-10-20,5213,370123
Lmlko,2041-11-20,5654,152658
JWBfD,2097-05-25,9753,477897
bIJKs,2080-05-19,3487,233629
wqsBh,2035-12-27,2170,56420
UcLrz,2090-02-05,6139,313089
QOSbc,2096-04-25,6166,289802
sMqHg,2026-12-02,6088,182640
ehiBf,2098-07-27,3892,268548
ddZJd,2106-04-04,3775,196300
CrzOh,2056-02-13,9821,137494
RDaEM,2073-06-19,6114,354612
djmvH,2066-02-14,2324,216132
ndGUZ,2063-02-13,2413,19304
vOfCn,2021-05-06,7526,301040
BTaZB,2043-07-09,3715,252620
Bxwxe,2081-06-05,5917,556198
aaCPZ,2098-07-19,9999,729927
BlIdp,2104-05-15,3890,318980
VBYtQ,2087-02-05,6728,672800
ZpOOw,2084-05-29,6713,214816
fRyHQ,2042-11-22,9614,740278
ttEre,2023-10-16,9103,491562
XfzNT,2108-06-26,9664,724800
KFoSd,2106-03-14,7121,149541
WTDQv,2105-04-16,4205,353220
MkNMD,2076-10-23,6378,204096
KBamU,2082-09-10,6040,84560
xViNc,2121-11-23,3595,75495
gKIyA,2058-04-25,2736,136800
OdkJD,2093-11-25,4591,335143
zxAJF,2058-12-02,4227,236712
Igdvq,2059-10-21,4802,331338
wiIhA,2093-01-06,9793,303583
FnFgI,2052-01-03,6810,156630
wJMYW,2059-05-25,2497,124850
mjplW,2025-08-06,5284,237780
eDTeH,2043-01-05,9133,511448
TIOBi,2096-08-14,6455,522855
xwKsc,2097-03-10,5176,362320
stMiO,2053-06-19,2975,56525
HawXD,2068-10-09,4414,211872
rfDaa,2060-04-21,3749,41239
OXAud,2041-10-27,3608,54120
lglks,2068-04-05,2717,16302
nTacC,2050-08-09,4370,332120
SeDoA,2031-05-22,8686,156348
TGccw,2101-03-18,7240,716760
XBWmR,2054-10-24,7164,394020
gykMD,2069-01-10,6644,46508
wEQqZ,2042-06-25,7524,323532
NyJnU,2102-04-04,2934,102690
DXhHc,2054-05-17,8876,417172
qDvAh,2051-10-30,6310,593140
nUTHk,2074-04-17,3079,110844
acGxm,2032-06-30,5392,97056
shnja,2064-06-15,4564,232764
KFUGw,2055-03-13,3230,268090
UDpYo,2108-10-04,2190,212430
LplpW,2052-04-18,4811,356014
aZUOR,2038-06-17,8576,677504
FWGHn,2077-01-24,7264,486688
LtwFp,2021-09-16,8829,264870
bRHtm,2086-05-13,4805,259470
MkghG,2081-02-01,3362,292494
Ikadb,2084-03-30,7627,640668
HZIVT,2046-11-04,4271,128130
WDVmp,2105-06-05,6691,327859
ozDIX,2029-11-10,9945,755820
qIDXq,2074-10-20,4030,249860
CTQfN,2031-01-08,2939,208669
QgAhx,2029-03-23,6622,245014
slAcJ,2082-09-25,7972,263076
vmrLU,2073-09-12,9875,138250
yTHEh,2098-03-25,6758,520366
lGoVa,2067-06-28,2661,127728
IRJuG,2065-07-15,6494,71434
psBFq,2054-04-14,8753,726499
VbuxQ,2103-12-12,2091,121278
uKndT,2118-02-13,7806,62448
fxCIy,2025-07-25,7305,102270
zGyGG,2065-07-31,5389,328729
uAkbh,2086-04-12,5194,145432
EwABN,2023-07-19,2448,22032
bxvtl,2082-07-26,3860,274060
mqxxj,2029-07-20,4746,450870
tsOJz,2036-09-06,9098,445802
GzhSX,2046-04-20,4898,347758
kvryu,2074-01-01,9132,620976
ZwgUp,2071-10-09,5768,126896
NUeWz,2062-02-25,6344,399672
vKyIK,2060-05-02,2698,124108
AmWQO,2036-04-09,2194,87760
fQyRo,2083-09-25,5666,300298
hjPHN,2085-10-06,3686,232218
POqse,2041-04-29,9213,690975
EVDgI,2111-09-27,9366,749280
IPcfn,2110-02-10,6303,422301
MeMGs,2032-07-05,6659,579333
jAhpX,2069-02-19,2913,116520
uGDff,2106-02-05,7209,555093
gOkdO,2115-02-17,2162,64860
jWIre,2105-05-02,5859,175770
fHpMI,2105-11-05,5992,515312
lVMVN,2045-08-21,7674,237894
GSRWU,2106-09-03,7016,252576
idOvW,2033-03-12,2103,21030
VWqbE,2049-03-03,4542,376986
vLmKV,2031-02-02,4458,236274
aWOOV,2097-03-05,6581,217173
kRrkx,2039-10-31,2160,172800
QkEUL,2087-11-25,6369,458568
uFpQH,2117-01-27,6141,214935
rkxtL,2098-05-11,2920,175200
talwS,2117-09-13,6035,265540
UaAMB,2070-08-20,8880,372960
UAeYW,2099-02-19,9615,86535
eyUEn,2106-09-04,9044,714476
PjnUz,2029-10-16,3652,54780
ODyWO,2062-10-29,4141,331280
VHTBY,2076-01-27,8193,204825
qfuvj,2084-01-21,2827,254430
GWKlk,2108-10-11,9899,643435
uDRja,2093-05-02,3136,310464
xncbm,2065-01-16,9207,727353
QqxEp,2114-12-29,6064,454800
QrNwO,2067-10-07,9882,583038
Sahxf,2061-05-06,6476,71236
oRlni,2121-06-18,6138,503316
pWhCP,2038-11-12,9597,326298
nYIib,2065-08-23,3139,113004
lDLzU,2042-03-30,3709,215122
HSBSH,2071-04-06,5546,504686
Amagt,2111-11-02,9952,806112
eZQuo,2063-02-22,5903,41321
oUUDg,2119-01-05,8633,448916
CbeQK,2075-02-28,4108,57512
ZBfsh,2022-03-13,7277,531221
FvhES,2106-12-08,2662,101156
ldomP,2086-02-06,9972,468684
QnFtv,2059-03-01,5426,135650
eQHIq,2071-08-13,7759,643997
rhihY,2121-09-11,9266,741280
ScgLy,2100-01-09,3167,205855
TxJsD,2110-04-03,7712,632384
XgfTL,2075-10-12,6917,34585
esjbO,2084-03-10,4750,76000
puVXA,2073-05-23,3656,361944
rEUwW,2024-09-05,5093,173162
hAomW,2052-12-05,3667,84341
HtCeM,2121-02-21,3253,289517
AhDNA,2031-01-22,5383,333746
KErsa,2058-06-27,5944,106992
bfbuU,2116-07-13,4170,200160
crBFQ,2062-06-21,2802,120486
mFdLN,2029-05-03,8690,347600
CVBrm,2040-02-03,6041,350378
qDQip,2081-03-27,8616,404952
KUxkt,2090-08-27,8077,177694
qQbgw,2084-12-05,2351,192782
FBeJv,2097-09-23,2472,165624
kJFpB,2024-09-19,5514,457662
glKdt,2090-10-28,7922,546618
Tocnf,2045-09-08,2001,34017
JcCWb,2023-10-31,8955,805950
pXHPq,2033-02-02,8234,773996
iRpPc,2037-05-23,8949,850155
CjhMA,2063-11-18,8405,647185
mwCWY,2104-12-18,3127,278303
BfPZz,2117-03-01,9881,444645
XAFCB,2072-03-28,3138,219660
hQLuY,2022-03-11,9702,271656
bKFVJ,2053-02-06,6194,483132
cCncM,2114-04-21,5605,229805
NmlOX,2062-08-25,9502,380080
Gmust,2035-04-23,6288,553344
Rxykd,2088-02-16,8176,57232
oWaGI,2078-05-20,9045,615060
RsycJ,2099-08-25,8786,571090
RLIcT,2075-09-27,6815,368010
xzYdQ,2081-06-17,6536,124184
vDyzg,2036-12-21,9321,503334
UlCVn,2096-06-01,8496,161424
FzEpU,2089-12-03,2536,177520
yBIot,2037-07-17,4746,389172
iyptw,2067-11-01,4076,183420
xutyH,2036-09-25,5123,25615
yJMiJ,2121-10-15,9680,900240
NDifr,2055-01-08,7589,60712
RLjJn,2076-07-24,9006,576384
ufPuW,2112-06-05,2372,154180
SLgwX,2062-12-17,8899,685223
NAEvs,2071-10-15,4798,110354
eABiL,2065-02-06,8726,593368
fQuLm,2081-05-31,7712,61696
ldnYd,2084-11-26,5774,548530
ltiCp,2031-09-26,5486,126178
HnpRj,2078-09-23,5374,489034
OTaJQ,2085-12-31,4136,153032
ISWmm,2085-04-25,4529,262682
DahmV,2049-02-12,4060,328860
nNdzJ,2032-04-09,9951,59706
blkyR,2078-01-29,5363,530937
WOYco,2068-07-30,3543,102747
pzkIS,2082-11-20,6525,71775
qeYBQ,2102-04-30,3101,37212
voZEK,2101-10-20,7620,723900
rpnBO,2088-05-31,6991,160793
ZVuTI,2051-05-06,4924,167416
BtlKJ,2035-07-04,8357,125355
RbQBt,2121-06-23,9664,927744
mZDVM,2112-12-29,9306,837540
SaNNh,2119-08-18,3515,94905
Ksnvj,2081-03-10,5272,126528
NlpJP,2110-12-07,4322,73474
qDBKc,2028-08-30,9566,880072
ELRhJ,2078-12-13,6229,448488
mZpJm,2119-11-30,7955,421615
Myijg,2087-02-12,9165,412425
HESXi,2093-07-05,8295,215670
zmKuF,2054-11-04,9228,738240
Zhwqx,2063-10-23,9807,166719
mrMBd,2099-06-16,8755,700400
gRnNs,2024-10-03,3311,69531
AEaYi,2046-06-23,6478,207296
auACm,2072-06-05,5163,289128
uxZcL,2087-06-28,4515,81270
LLHRI,2102-09-10,8379,251370
Gfuml,2021-10-12,5029,40232
xpWFE,2056-11-20,9179,468129
hzYwn,2105-08-06,9655,743435
asrDF,2105-06-22,7508,713260
WqXEo,2087-01-16,5673,482205
UzyND,2057-02-10,7546,558404
VfSTP,2041-09-05,9078,299574
KICbe,2082-06-20,2649,113907
arcPj,2077-09-05,7177,717700
xuXJD,2076-08-21,8520,323760
LncVn,2056-11-09,4314,155304
DpLms,2026-07-20,2576,149408
ukbYT,2069-01-01,9093,172767
LUaMu,2112-05-02,7655,696605
HlQhV,2091-09-24,9288,185760
xqytA,2110-11-03,9483,540531
yRrjt,2053-05-27,5908,94528
qnaRz,2121-11-23,7760,729440
bLEdL,2063-02-03,6174,611226
nBWsX,2086-08-10,4959,352089
YEDdv,2099-06-26,4715,165025
Huqaw,2048-11-18,9777,772383
VEMDU,2095-10-31,8945,635095
ScRaF,2024-12-10,3384,30456
IkEWb,2105-08-29,6948,62532
yUAkF,2023-10-07,4366,270692
vmMwF,2095-07-14,3698,277350
CxgDi,2101-01-31,5193,36351
EiFLE,2069-07-06,9832,855384
vebAI,2047-10-06,7502,525140
hjmEW,2090-11-08,4160,187200
XwqDz,2044-07-12,6459,122721
oTQNK,2063-09-23,6169,135718
yfCFT,2048-02-12,5914,189248
sqipH,2032-03-08,3782,313906
vKHum,2029-09-24,7769,543830
GJYlu,2109-11-30,6605,601055
XsQNB,2105-06-23,5283,243018
XyNYW,2047-11-01,3333,246642
KfNPE,2088-11-14,6349,387289
zWLjt,2055-09-16,3810,209550
LBZOO,2031-09-24,5192,202488
jBUyx,2089-03-26,9391,882754
BkcIO,2061-09-13,3351,180954
npohD,2042-08-09,5347,160410
oHlSy,2086-04-15,5000,255000
ORjNJ,2088-01-26,5812,63932
nMeRc,2117-12-05,6730,444180
KPZsa,2048-09-26,4141,380972
HjFMY,2040-05-21,2769,63687
ZfISm,2042-11-26,9973,209433
xdQSe,2035-04-02,4145,410355
WZjPt,2079-04-07,8192,245760
uJKMn,2075-08-06,9442,528752
ycZWf,2059-08-20,3470,128390
jzDgS,2047-07-30,2098,176232
ThCjH,2045-10-17,2185,146395
LHQkS,2053-04-26,2992,284240
sEorK,2056-07-20,8222,213772
mlKgn,2085-10-18,2245,118985
wywHO,2070-10-22,8188,450340
YBGmN,2042-08-19,9868,897988
jBTfn,2080-07-04,6438,431346
NxHAX,2037-08-20,7702,261868
BtXrB,2116-10-04,5258,268158
SIGvq,2070-09-06,4178,342596
YUuxM,2101-07-04,8997,413862
lIxwY,2072-06-09,3515,147630
WRTEU,2035-09-27,3856,23136
