StoreCode,Date,TotalSales,TotalAmount
tkjTV,2078-03-29,4025,394450
jpOue,2067-12-16,2049,30735
gHtBk,2037-09-22,8614,146438
HaQbW,2115-11-17,7185,136515
lPFrF,2084-01-07,2804,257968
zNqnr,2021-04-05,4932,310716
oSLEf,2062-05-31,9336,298752
XOeGK,2054-02-27,5708,239736
MkhmR,2106-02-11,9200,579600
HDFVh,2080-03-11,2763,19341
bZNrv,2021-04-21,3854,265926
qqMRa,2117-12-31,6947,159781
yuPlp,2065-11-25,4806,168210
EgDVY,2042-10-17,7232,122944
oJRnH,2051-01-29,9463,851670
Ulvwf,2051-08-27,8902,258158
Zdkte,2119-12-18,7762,372576
vuCOP,2111-08-26,3632,156176
kLAcH,2056-07-18,3808,361760
XGhbO,2027-02-19,6769,555058
XQaHJ,2030-11-16,3433,168217
xHllz,2040-01-13,4212,240084
XEmIJ,2077-06-28,7121,591043
orpMr,2104-01-16,2981,199727
jyrvB,2025-08-10,5152,61824
DiWdM,2049-05-03,9406,507924
pJbdt,2043-01-07,4718,70770
aQesR,2021-08-28,6936,506328
yaVEF,2099-08-25,4064,264160
NRoJG,2068-10-13,8998,503888
aTfZz,2079-01-08,5557,155596
oWLEE,2109-04-05,5482,438560
yutoT,2106-08-03,7817,289229
dGvdC,2084-09-28,2358,77814
AYYHE,2081-10-31,2411,163948
Pqphe,2080-08-31,5360,268000
VZEKW,2049-01-02,4916,452272
WRVNv,2044-12-31,6070,309570
iHfaD,2094-01-19,7265,595730
alDAd,2042-03-25,2834,167206
flZxQ,2047-03-26,3141,194742
NoAhW,2048-07-19,4657,367903
MRUez,2057-03-17,8145,317655
jqVSB,2108-06-23,5133,66729
aEZLq,2108-03-01,8506,425300
jFHnp,2118-04-11,7595,349370
niuao,2044-10-20,8357,359351
uxoTY,2109-07-31,5542,205054
QfxWo,2036-10-11,2454,242946
AgdDr,2043-12-17,4999,104979
zDqyD,2078-12-18,9051,615468
DQdfx,2049-03-27,5153,41224
GrqPo,2100-02-08,4550,304850
eSTsG,2107-01-31,4950,232650
oqAWv,2097-04-05,2534,146972
TbVIw,2116-06-01,5957,375291
FCIWC,2028-03-02,6727,558341
wAqsT,2082-03-14,4222,105550
UmHsj,2058-09-12,4673,457954
aOMVv,2108-02-28,9835,432740
DgKsH,2027-07-11,2721,54420
XAQvR,2037-03-29,2770,66480
VMttA,2047-02-10,6029,66319
RMmcx,2108-05-23,6822,102330
fGpJo,2089-05-20,7260,174240
gQLfK,2050-10-13,2337,65436
NwOBS,2067-05-23,8206,328240
vpVkm,2091-02-08,9709,300979
BvaxX,2049-11-26,4402,259718
WkQEr,2080-02-12,3166,155134
NEJMD,2032-11-08,4841,358234
iWElQ,2085-12-26,3643,240438
uBeRU,2081-03-26,7567,408618
IGvms,2078-11-09,9360,702000
QtidG,2079-07-25,8800,616000
QAbBt,2061-02-09,7649,61192
GlqCH,2047-09-06,3477,104310
clIpF,2022-12-15,6161,215635
hgYlA,2051-04-25,2802,168120
GXuAF,2070-03-28,2507,42619
aTYKa,2058-06-26,4569,356382
jDKYr,2053-06-19,4847,358678
HpDxV,2111-05-20,4059,36531
yKFQJ,2116-02-25,2838,153252
mYRzy,2094-08-27,5967,179010
YbrVf,2062-01-23,9792,499392
OnxjQ,2033-10-10,9697,775760
TSqRr,2051-05-13,9783,851121
NDtjR,2099-08-07,3024,175392
kPsmd,2066-04-30,8044,442420
GeMWZ,2108-06-11,4457,40113
Dgwbu,2113-04-27,4742,336682
RJOUN,2107-08-13,5422,184348
KOOGk,2062-07-14,4271,132401
etwzA,2034-05-30,3697,321639
gkJwL,2026-12-26,3152,50432
TkCEQ,2095-11-16,9506,427770
mfVba,2046-10-05,9356,261968
iVjoX,2029-07-17,3828,317724
xNjcJ,2032-07-16,7627,175421
GQUGT,2112-07-03,5410,503130
YaHYp,2050-09-16,2706,100122
XPLIp,2117-01-13,7001,35005
KhXqf,2041-04-19,8344,567392
nBQnc,2110-06-06,9073,163314
TbFwW,2104-10-31,5213,255437
kNhde,2025-09-09,9835,570430
dhFID,2023-10-12,6335,101360
EZiaQ,2033-01-10,9671,793022
sLFmF,2091-02-28,4904,436456
toqFu,2093-01-24,4023,32184
PdveO,2032-03-10,8087,558003
BzZTV,2053-04-20,3786,53004
khBfg,2035-02-25,8324,391228
Brbyo,2074-03-04,7037,682589
hxCJQ,2021-03-26,9288,102168
PXenY,2093-10-03,5522,369974
cwtDX,2054-05-01,2265,226500
eUPbR,2028-11-13,3859,385900
WmlnQ,2048-10-17,8315,424065
kOlaN,2061-02-03,3481,341138
yrQct,2091-09-29,8057,128912
WJdpA,2057-01-11,4174,192004
fXWVR,2079-09-23,2938,179218
NMxTB,2066-06-07,2905,183015
pUtri,2118-03-28,8778,807576
wnZIE,2041-01-09,4546,422778
TgYFa,2030-01-02,7513,413215
aNprq,2042-08-21,3946,323572
FLcJk,2039-03-26,7221,101094
DsvRZ,2105-10-28,8212,90332
MUHIO,2022-02-20,9011,621759
PnQku,2069-10-16,6010,402670
auapI,2084-06-01,6905,214055
OgydP,2107-12-08,7253,398915
zFXxM,2039-06-28,8422,732714
zQzLp,2062-08-12,5227,292712
FIAJK,2109-01-12,5627,343247
fhhcY,2089-01-16,3182,76368
zghcv,2101-01-22,6631,145882
KIJls,2079-06-11,5185,114070
wdpvP,2107-03-25,7422,534384
fFXEw,2078-04-28,7686,46116
qYLhG,2111-04-04,5251,94518
VuEHV,2050-02-16,2376,220968
GlgRx,2082-10-30,2867,108946
nvdSW,2111-11-08,4995,219780
kOoCc,2093-01-12,3847,73093
UbVdI,2092-07-08,3804,41844
NssPe,2065-07-30,6249,612402
xFuoR,2079-01-29,9144,73152
DTMgX,2072-12-08,9641,202461
mlJlb,2041-11-25,8026,441430
ymBoG,2070-12-21,3910,125120
IaTIL,2032-01-22,8580,540540
RDRbk,2096-08-05,8406,285804
PEdzJ,2094-07-18,2984,92504
uvYKG,2049-01-03,9638,472262
kaKpY,2080-07-17,4041,141435
SeXAD,2115-06-16,9548,276892
QMmbL,2033-07-13,8884,293172
AGZKo,2055-05-16,7848,463032
TScRb,2096-04-28,2415,48300
KGAMJ,2090-07-19,8281,819819
JViUc,2063-10-16,9060,570780
KAhnw,2030-11-14,9004,801356
xhPHG,2119-04-05,9036,352404
ZSErb,2111-01-17,5288,428328
PuWMA,2108-08-12,6938,62442
IXpTk,2041-03-15,9678,77424
soqBT,2108-05-07,8783,693857
UYTSr,2023-06-24,3038,285572
cfLcc,2026-06-18,8325,149850
LCmQP,2092-09-03,4579,54948
zQebo,2026-04-14,7683,599274
hWvFA,2033-12-27,3188,293296
tqpRp,2061-01-06,8588,583984
hUecU,2060-03-02,8408,327912
wyZhm,2043-08-13,9486,208692
EOVmQ,2091-02-07,2477,220453
wdJWS,2046-03-17,7875,740250
vVlLg,2048-12-20,7462,693966
dvYIP,2102-05-04,2356,134292
EYsXj,2117-07-20,8191,188393
IJRUx,2113-12-31,3840,26880
BQvxj,2099-02-26,2366,66248
MZeaV,2099-11-30,5930,254990
GdwjX,2068-08-04,6553,445604
XzDRI,2121-01-14,3648,248064
SfoCb,2109-07-23,5846,309838
XHZpl,2073-08-05,5549,410626
qhGWw,2081-09-12,4711,98931
EyAMJ,2096-08-09,2973,71352
cOkai,2115-05-09,6900,538200
ErNKN,2073-01-31,7828,344432
LUZXk,2029-09-13,2742,134358
LCbTC,2062-04-25,8028,497736
aFBqj,2108-09-17,7085,276315
LgLtU,2095-03-30,7855,353475
SVJuK,2081-07-05,7997,511808
VgqlC,2057-11-25,3126,156300
lNIwZ,2109-09-19,4405,176200
nrDwj,2083-01-10,4598,137940
mTYLg,2060-06-28,5599,179168
kZqaY,2089-01-03,4708,56496
biUrp,2098-09-03,4266,25596
dySwt,2116-05-10,8979,377118
nXTSo,2047-10-26,9522,704628
NYJYP,2055-06-12,4631,83358
TdqRz,2110-07-01,3295,168045
DLuNM,2094-03-26,9620,606060
iOdxH,2061-10-16,3021,157092
gKrAl,2097-06-23,9585,258795
qjOML,2069-05-27,8983,817453
vzFzF,2088-03-25,9122,145952
IedHV,2076-07-29,2281,218976
eZrvP,2046-09-26,5636,411428
iflfM,2113-08-11,5405,540500
ylIMC,2071-10-06,8427,311799
VMeqN,2086-06-02,9389,469450
AwOZr,2023-06-11,8403,294105
SiIRG,2054-04-23,4668,158712
KMQJh,2106-05-07,2053,129339
ZkYJi,2040-01-30,2107,77959
QivYi,2026-12-29,5258,304964
jdRdI,2082-10-22,9726,690546
dlRPu,2097-10-23,8309,689647
AEzua,2104-07-20,9094,745708
udeoO,2081-07-01,9651,106161
tIbkH,2035-07-06,2105,113670
jnckU,2098-09-06,2778,27780
UqKHU,2083-02-20,6464,200384
fvvzF,2095-02-03,8249,404201
ubBvJ,2100-12-02,8991,782217
jcBKP,2114-06-01,5450,392400
MZufH,2097-01-11,2568,87312
leBWA,2033-03-10,9779,264033
FZkIh,2109-06-01,5827,157329
QcxGX,2049-02-21,2659,95724
OYDFS,2062-07-13,7576,371224
CWpDO,2115-11-26,9140,484420
yMpVe,2060-02-01,5362,42896
NHPBK,2059-08-24,4418,238572
BTfXS,2056-10-06,6380,357280
GYwgd,2120-01-27,5255,367850
SJHSM,2087-07-25,9163,201586
eaOwZ,2028-06-23,6896,103440
GegCn,2068-05-11,6773,304785
CVdHm,2120-11-17,4527,421011
piDSU,2056-03-06,2975,26775
uHFdq,2031-05-22,9690,174420
VBvsZ,2030-05-26,5354,144558
OaonV,2081-01-22,7429,52003
WxCuC,2100-06-06,2494,67338
lrdmQ,2026-07-16,8070,734370
XDBOn,2063-11-09,7584,637056
zKiCg,2098-12-16,7657,673816
GhWjC,2110-04-29,7289,247826
rLgcW,2054-11-16,7529,188225
Kmhev,2097-03-16,2027,79053
JMnTL,2112-06-26,2846,267524
tygbv,2073-07-26,7006,665570
KSaTN,2107-06-30,7760,473360
kYhLY,2053-03-08,6314,593516
IQpeV,2064-10-17,3706,18530
SSGhM,2050-10-05,9216,764928
qMQqC,2092-10-02,8360,75240
iaKlv,2062-04-05,9214,525198
uTDfX,2071-10-27,4608,138240
EywWq,2026-08-07,4418,238572
YsTui,2022-03-13,4816,134848
KNCJS,2102-07-06,7703,38515
WuKsx,2084-05-23,3717,78057
ANVEy,2031-08-08,6237,243243
UWaYX,2054-02-01,5223,188028
ssYLB,2071-08-31,8474,169480
setOB,2063-12-01,2336,95776
hsrSA,2027-11-18,6406,467638
kqluk,2064-05-11,2200,184800
JYZuR,2108-02-06,4213,244354
STRTS,2029-09-09,3686,18430
qTePA,2070-06-14,6602,224468
mSMBw,2088-01-02,5171,72394
dDwYL,2075-08-01,8948,250544
Xgsru,2033-09-14,9299,836910
ZetEh,2118-03-20,6774,60966
vlvxB,2070-06-13,5606,465298
PGFlN,2030-08-17,4432,425472
hwJkd,2027-08-26,2873,40222
jtVyk,2118-10-10,4588,192696
rbgKb,2099-05-16,5123,51230
DUdIG,2061-07-19,4504,369328
GYZVK,2024-12-09,9457,728189
QliAf,2118-09-10,6350,254000
NlLfn,2110-12-06,3962,229796
tmKjH,2046-06-13,2457,137592
kqimz,2036-03-18,5175,465750
slAfl,2093-08-13,6890,303160
Vahai,2117-12-19,4393,281152
tXPLn,2121-12-26,2357,42426
ePGqv,2061-07-15,3260,322740
zCCRP,2033-02-23,3745,209720
hMOUE,2121-08-12,4293,34344
ntrCa,2102-06-20,2336,126144
GmWQr,2068-09-26,3665,274875
egwMA,2051-03-12,6564,282252
HaEgD,2106-06-26,7133,335251
xdCJc,2120-03-04,2071,169822
okJyN,2055-03-08,5178,274434
ThPsv,2026-08-29,2449,48980
VWPwm,2117-08-30,6269,275836
UdIGN,2087-12-19,5328,394272
rHBoM,2046-01-07,4011,128352
AjNQi,2107-01-26,8801,695279
nHGfU,2096-04-01,5337,282861
vwXuA,2071-03-08,9023,99253
ZJRDH,2059-02-01,5882,535262
KNnBR,2117-01-23,3783,283725
JubAv,2121-06-19,7558,566850
MJXcE,2082-10-27,7621,434397
lzuFZ,2108-08-17,5418,167958
NbkzT,2033-12-22,6695,508820
dbLLF,2092-01-16,7910,166110
CGXWX,2059-09-14,7030,260110
Lnbox,2057-05-03,3225,64500
OOCWw,2058-06-10,4482,179280
oJjpd,2097-11-05,6613,79356
gEHsH,2119-07-30,9918,208278
wzYak,2026-05-11,5773,323288
zgXpN,2107-05-04,4739,303296
oyfDZ,2115-03-29,9379,815973
OKaQl,2070-05-26,4646,41814
rNDTc,2085-12-08,5293,391682
vZRdZ,2057-09-08,9998,399920
PEvtn,2099-09-10,4021,197029
sYwQV,2101-07-28,9978,618636
KBwCt,2093-09-15,4631,328801
mPuGW,2116-06-19,9319,931900
yTBDy,2088-05-17,4755,57060
CueVE,2033-04-25,5860,503960
qkxue,2097-06-11,9766,859408
LYhDl,2108-03-26,9001,99011
gndlW,2068-01-07,2229,178320
Lmlko,2030-01-17,3709,74180
JWBfD,2074-04-09,4661,382202
bIJKs,2038-09-16,3793,60688
wqsBh,2076-09-29,8772,456144
UcLrz,2053-06-27,2562,197274
QOSbc,2114-10-31,7404,51828
sMqHg,2032-04-12,6887,172175
ehiBf,2075-08-21,7682,261188
ddZJd,2062-07-05,2859,134373
CrzOh,2034-01-13,6610,614730
RDaEM,2051-03-30,9580,718500
djmvH,2114-05-01,6234,554826
ndGUZ,2025-05-13,2343,175725
vOfCn,2068-09-09,5100,351900
BTaZB,2043-01-30,9662,927552
Bxwxe,2093-02-06,2685,56385
aaCPZ,2056-10-31,8512,612864
BlIdp,2085-12-06,9391,854581
VBYtQ,2055-01-22,7333,542642
ZpOOw,2037-03-02,7617,198042
fRyHQ,2040-07-15,6418,436424
ttEre,2055-04-08,4600,345000
XfzNT,2084-09-02,8453,591710
KFoSd,2077-05-20,4864,330752
WTDQv,2058-09-05,7185,632280
MkNMD,2072-05-19,5027,447403
KBamU,2050-08-14,6166,332964
xViNc,2086-02-20,8678,242984
gKIyA,2080-02-19,3179,146234
OdkJD,2050-06-04,2026,117508
zxAJF,2096-08-21,6030,90450
Igdvq,2082-03-26,5863,433862
wiIhA,2054-03-11,8331,591501
FnFgI,2037-11-16,7862,220136
wJMYW,2037-10-28,4945,365930
mjplW,2065-05-23,6288,295536
eDTeH,2110-05-22,9424,395808
TIOBi,2075-02-20,2746,21968
xwKsc,2107-06-15,2211,90651
stMiO,2023-04-19,6880,591680
HawXD,2115-06-26,4446,164502
rfDaa,2054-09-04,4348,400016
OXAud,2030-09-13,7273,589113
lglks,2120-10-06,2030,184730
nTacC,2085-12-23,9625,664125
SeDoA,2065-09-24,2666,15996
TGccw,2077-07-24,4692,436356
XBWmR,2090-02-08,2199,79164
gykMD,2118-03-16,3075,129150
wEQqZ,2021-10-17,9369,599616
NyJnU,2045-05-05,6171,43197
DXhHc,2092-10-07,5932,385580
qDvAh,2026-10-12,8027,593998
nUTHk,2040-12-02,3481,62658
acGxm,2037-06-20,9200,128800
shnja,2079-05-17,3138,298110
KFUGw,2038-06-06,3508,115764
UDpYo,2060-11-27,4929,88722
LplpW,2117-08-07,8382,653796
aZUOR,2065-10-05,8379,318402
FWGHn,2048-11-20,6164,30820
LtwFp,2118-05-12,9868,286172
bRHtm,2116-07-05,6343,405952
MkghG,2071-12-09,7052,451328
Ikadb,2067-03-09,8986,323496
HZIVT,2113-11-22,3704,222240
WDVmp,2086-02-20,9524,285720
ozDIX,2060-02-03,9075,81675
qIDXq,2105-02-13,3737,295223
CTQfN,2068-06-19,7947,739071
QgAhx,2094-04-11,7877,787700
slAcJ,2023-01-26,8446,320948
vmrLU,2043-07-02,5924,402832
yTHEh,2116-05-30,5901,100317
lGoVa,2068-10-25,9450,198450
IRJuG,2048-12-20,7639,481257
psBFq,2077-09-08,9537,505461
VbuxQ,2091-01-31,4400,418000
uKndT,2108-05-16,2493,129636
fxCIy,2042-11-13,3565,281635
zGyGG,2101-09-21,2186,209856
uAkbh,2055-10-14,2921,140208
EwABN,2091-03-28,3438,189090
bxvtl,2041-12-18,9929,546095
mqxxj,2067-10-10,3653,332423
tsOJz,2105-09-18,8014,593036
GzhSX,2026-04-08,6152,233776
kvryu,2088-09-13,9342,467100
ZwgUp,2043-07-31,4442,66630
NUeWz,2087-06-10,5530,414750
vKyIK,2025-05-27,5271,210840
AmWQO,2071-11-03,7340,499120
fQyRo,2050-12-19,9775,889525
hjPHN,2094-05-31,5124,92232
POqse,2074-07-15,9196,248292
EVDgI,2112-09-10,8681,138896
IPcfn,2090-08-26,5752,454408
MeMGs,2108-10-22,3138,219660
jAhpX,2029-05-15,2320,32480
uGDff,2038-04-04,9175,853275
gOkdO,2073-02-22,4723,203089
jWIre,2101-06-28,4044,153672
fHpMI,2049-05-31,4395,136245
lVMVN,2116-09-23,2260,144640
GSRWU,2113-06-08,9626,269528
idOvW,2048-07-28,5708,97036
VWqbE,2082-08-05,8111,373106
vLmKV,2097-09-25,7018,119306
aWOOV,2089-10-31,2668,176088
kRrkx,2083-10-13,5863,35178
QkEUL,2116-04-10,9890,286810
uFpQH,2097-02-03,3139,204035
rkxtL,2049-04-06,9594,95940
talwS,2025-06-26,3775,22650
UaAMB,2080-03-14,2202,176160
UAeYW,2025-08-26,6527,378566
eyUEn,2071-01-11,3685,44220
