StoreCode,Date,TotalSales,TotalAmount
VWqbE,2091-02-14,7378,568106
vLmKV,2073-03-13,5675,215650
aWOOV,2114-07-25,9504,399168
kRrkx,2080-02-18,2626,112918
QkEUL,2081-10-26,8921,330077
uFpQH,2113-01-27,3685,176880
rkxtL,2030-02-08,5953,363133
talwS,2056-12-19,8454,634050
UaAMB,2059-08-04,5448,473976
UAeYW,2062-10-07,3880,306520
eyUEn,2057-07-11,4707,437751
PjnUz,2103-10-01,3420,153900
ODyWO,2111-03-10,7959,453663
VHTBY,2100-06-09,9686,464928
qfuvj,2083-12-07,8568,445536
GWKlk,2110-06-29,7172,129096
uDRja,2036-09-25,7668,107352
xncbm,2098-12-21,5757,385719
QqxEp,2037-10-05,3479,139160
QrNwO,2025-05-17,9901,990100
Sahxf,2029-03-11,6572,52576
oRlni,2021-03-30,2141,57807
pWhCP,2023-02-16,7861,322301
nYIib,2025-08-31,5586,463638
lDLzU,2044-03-07,2655,87615
HSBSH,2087-10-02,4900,323400
Amagt,2025-11-14,4794,105468
eZQuo,2090-04-12,3766,26362
oUUDg,2067-07-06,4136,376376
CbeQK,2061-09-06,7264,690080
ZBfsh,2111-08-28,7423,37115
FvhES,2059-05-03,4331,108275
ldomP,2042-02-25,5656,28280
QnFtv,2112-01-17,2619,217377
eQHIq,2072-05-19,5670,510300
rhihY,2022-12-02,6646,139566
ScgLy,2092-09-04,9325,895200
TxJsD,2069-07-30,9267,222408
XgfTL,2091-06-25,9961,547855
esjbO,2030-09-29,9239,683686
puVXA,2080-12-02,4034,314652
rEUwW,2025-12-30,8618,698058
hAomW,2073-10-17,9809,843574
HtCeM,2105-05-23,5388,484920
AhDNA,2105-05-11,3637,192761
KErsa,2039-05-12,8931,330447
bfbuU,2096-04-17,6894,213714
crBFQ,2055-10-23,2309,69270
mFdLN,2049-01-23,3852,84744
CVBrm,2022-10-27,2174,215226
qDQip,2105-09-06,4025,233450
KUxkt,2088-11-06,7808,718336
qQbgw,2072-02-10,2947,73675
FBeJv,2066-05-07,7512,608472
kJFpB,2021-01-21,9777,97770
glKdt,2104-02-16,9584,862560
Tocnf,2076-02-11,8393,75537
JcCWb,2021-10-05,6191,402415
pXHPq,2032-11-29,3288,259752
iRpPc,2036-02-17,6302,321402
CjhMA,2033-12-18,8020,449120
mwCWY,2051-07-03,3976,143136
BfPZz,2107-04-04,9265,324275
XAFCB,2108-09-14,3257,214962
hQLuY,2059-04-27,5653,395710
bKFVJ,2036-05-01,2446,210356
cCncM,2094-04-04,4281,149835
NmlOX,2051-01-18,6069,78897
Gmust,2068-08-30,2239,15673
Rxykd,2073-11-18,8090,533940
oWaGI,2047-10-31,3768,180864
RsycJ,2098-10-27,6923,34615
RLIcT,2054-06-10,2331,144522
xzYdQ,2076-05-14,2044,40880
vDyzg,2059-04-12,3409,47726
UlCVn,2025-09-27,8334,758394
FzEpU,2058-04-27,3498,181896
yBIot,2065-03-13,9621,586881
iyptw,2035-02-28,2799,162342
xutyH,2075-01-06,4491,278442
yJMiJ,2080-05-05,6502,305594
NDifr,2063-10-16,8838,645174
RLjJn,2096-05-19,5586,268128
ufPuW,2103-07-10,6926,34630
SLgwX,2054-05-21,8647,518820
NAEvs,2088-09-10,3956,257140
eABiL,2105-08-12,7247,442067
fQuLm,2074-11-05,3372,30348
ldnYd,2075-01-21,6619,258141
ltiCp,2074-06-22,5604,100872
HnpRj,2031-08-29,7061,557819
OTaJQ,2117-07-03,9990,949050
ISWmm,2037-08-11,4549,177411
DahmV,2070-06-04,5687,523204
nNdzJ,2111-01-22,7294,386582
blkyR,2029-09-03,5839,321145
WOYco,2041-10-14,3603,248607
pzkIS,2024-05-12,7851,180573
qeYBQ,2025-06-27,4715,84870
voZEK,2100-04-07,5268,31608
rpnBO,2050-01-15,4339,65085
ZVuTI,2060-01-09,7032,513336
BtlKJ,2036-10-29,5799,562503
RbQBt,2109-10-04,8969,412574
mZDVM,2050-12-23,5233,361077
SaNNh,2074-06-16,6768,209808
Ksnvj,2048-11-02,4773,477300
NlpJP,2071-05-17,3971,95304
qDBKc,2027-05-05,6822,286524
ELRhJ,2098-08-23,6840,41040
mZpJm,2119-06-21,4624,282064
Myijg,2079-02-16,5292,74088
HESXi,2116-03-21,9905,683445
zmKuF,2113-12-13,8663,441813
Zhwqx,2029-04-20,8428,505680
mrMBd,2031-08-29,8916,410136
gRnNs,2078-09-17,7198,35990
AEaYi,2022-12-12,6599,646702
auACm,2093-07-07,2522,116012
uxZcL,2068-12-23,3346,143878
LLHRI,2057-07-24,5959,226442
Gfuml,2102-01-14,8502,748176
xpWFE,2069-02-28,9470,501910
hzYwn,2032-01-15,6152,172256
asrDF,2111-06-19,4612,55344
WqXEo,2112-11-15,4344,121632
UzyND,2051-10-03,9921,882969
VfSTP,2085-12-26,7248,304416
KICbe,2106-10-13,5785,347100
arcPj,2101-12-04,7480,575960
xuXJD,2060-03-11,7235,289400
LncVn,2111-08-20,2571,218535
DpLms,2106-01-06,8902,747768
ukbYT,2049-09-19,2894,211262
LUaMu,2119-04-19,3498,167904
HlQhV,2058-07-24,4892,53812
xqytA,2110-03-14,7344,477360
yRrjt,2084-11-09,2189,157608
qnaRz,2120-11-21,9725,758550
bLEdL,2042-08-23,7782,93384
nBWsX,2099-07-14,4777,57324
YEDdv,2037-04-02,2299,204611
Huqaw,2062-03-04,7490,157290
VEMDU,2081-06-16,7693,415422
ScRaF,2034-07-28,7657,290966
IkEWb,2052-02-15,8083,396067
yUAkF,2039-05-05,6483,343599
vmMwF,2033-01-10,2797,47549
CxgDi,2031-05-28,4471,348738
EiFLE,2100-01-18,6780,386460
vebAI,2090-02-08,7267,72670
hjmEW,2027-04-04,9920,704320
XwqDz,2113-08-20,3665,120945
oTQNK,2021-06-01,8309,781046
yfCFT,2046-02-07,3500,73500
sqipH,2035-03-27,8485,458190
vKHum,2081-07-27,7386,642582
GJYlu,2100-11-25,3475,156375
XsQNB,2072-02-17,6725,302625
XyNYW,2071-06-02,9011,243297
KfNPE,2118-04-11,8480,686880
zWLjt,2044-12-11,9956,915952
LBZOO,2114-12-06,3474,180648
jBUyx,2024-04-16,4857,38856
BkcIO,2063-08-04,4042,72756
npohD,2110-04-06,9397,873921
oHlSy,2043-07-01,3989,139615
ORjNJ,2090-06-27,3178,225638
nMeRc,2070-01-17,4870,482130
KPZsa,2039-12-03,5004,425340
HjFMY,2118-09-14,8725,488600
ZfISm,2044-10-18,7364,574392
xdQSe,2057-12-15,3309,66180
WZjPt,2027-08-03,8369,769948
uJKMn,2074-03-12,9100,564200
ycZWf,2066-10-10,3452,89752
jzDgS,2039-01-24,2046,120714
ThCjH,2066-04-16,6863,665711
LHQkS,2084-02-05,5193,150597
sEorK,2059-09-16,7442,528382
mlKgn,2086-05-13,4303,430300
wywHO,2062-12-12,3570,71400
YBGmN,2077-10-05,6668,500100
jBTfn,2071-01-28,6484,577076
NxHAX,2050-11-21,9443,387163
BtXrB,2054-09-09,7598,630634
SIGvq,2044-04-28,8716,427084
YUuxM,2113-06-04,6345,348975
lIxwY,2121-01-19,3647,91175
WRTEU,2110-08-31,5399,107980
aYZse,2046-09-13,8095,793310
uGymu,2091-04-29,6783,474810
bdVkY,2028-11-16,8121,381687
xxxdQ,2060-11-21,8245,338045
TEoKF,2033-04-09,5934,545928
TqvHY,2088-09-04,5741,396129
YrCmK,2105-07-27,8579,720636
AyODv,2106-05-01,4433,314743
SLGvg,2086-12-13,7874,700786
xYRIJ,2088-09-23,7700,269500
mQdRc,2070-04-01,9160,778600
PTuRg,2100-08-16,2945,97185
sBYvZ,2043-02-06,8638,587384
obwvs,2100-06-06,4787,167545
FvafL,2059-06-04,5362,171584
Lophj,2084-02-01,3526,243294
kIGjc,2083-03-19,2374,218408
hzhfC,2054-02-10,7254,297414
VcTBw,2107-03-20,6333,227988
SJmMg,2087-10-04,6434,347436
eFaAS,2105-11-07,9656,714544
GAZpr,2041-06-16,9474,208428
RzlSK,2093-03-21,5829,495465
WxaxZ,2082-11-18,7288,320672
VwQUS,2086-08-31,6753,60777
wGTkG,2031-02-22,3819,282606
xhwRj,2051-11-04,7655,551160
SJElI,2057-08-24,3520,112640
KUzqX,2114-04-20,3674,73480
aPylH,2074-10-31,8512,400064
meNtD,2121-11-10,7798,335314
pIQTk,2103-06-05,4063,329103
ExDQm,2086-09-29,6318,524394
bXRMv,2092-12-04,7930,277550
yBnce,2075-12-31,6675,347100
scuvi,2088-10-10,3409,163632
pgqEq,2022-06-23,9390,122070
ytYLT,2060-01-06,3777,67986
LDiYP,2090-05-23,8158,350794
WKkXA,2071-07-30,3480,330600
ABviR,2047-07-19,5895,347805
hJegb,2077-04-25,2337,191634
HKTiq,2104-02-05,9175,330300
OHnow,2109-09-14,8511,408528
FlrAk,2050-02-07,2395,239500
RFgpa,2032-06-17,6226,317526
saQBN,2061-03-04,8636,379984
Jkjcg,2121-11-15,4655,423605
nPQjP,2077-10-18,9763,410046
NdXau,2087-11-17,8156,220212
eNHsM,2079-05-27,5464,213096
ntjoe,2058-12-24,2597,33761
uJhPn,2103-02-04,7690,730550
AXiBL,2078-08-13,8429,160151
CqZhn,2072-03-15,5061,354270
CYcPN,2065-11-25,4043,323440
DpXrY,2038-11-15,9237,674301
JZmGM,2116-03-16,3052,280784
NAqcA,2022-01-05,8041,796059
lTPEo,2024-01-04,6080,498560
sTXYe,2037-05-17,3222,151434
gsXOr,2050-10-10,8031,658542
YRwUE,2103-01-10,7424,616192
RHAuO,2101-01-08,6408,230688
INYMj,2063-06-23,4231,270784
qNgVE,2073-04-21,5624,151848
bPUCM,2104-03-25,7608,677112
NyHOc,2051-11-16,8767,289311
pwnlB,2107-04-01,8550,812250
jcBdh,2111-10-02,7557,687687
byOjC,2026-09-08,6175,407550
AaqJK,2065-01-15,2424,46056
tzcPa,2107-12-18,2778,194460
Hkqpu,2074-07-11,6202,248080
Iizvd,2067-04-04,3598,345408
RDqil,2085-07-21,4552,436992
uHVWC,2035-03-12,6796,482516
RJhmE,2024-09-18,8850,389400
XvqqP,2034-07-02,9113,856622
xWhJf,2058-02-17,5637,118377
yGLBj,2105-01-08,3899,198849
dNYXo,2042-05-24,5016,491568
synBh,2021-03-24,4240,178080
hgXTv,2038-12-17,3539,81397
QscgK,2063-06-20,5977,466206
uDZNS,2086-02-05,4222,139326
gYdPd,2093-04-22,2861,74386
swMcN,2084-06-22,6291,239058
huOCi,2024-08-18,5194,373968
XKpkB,2041-06-08,2423,184148
IQIoQ,2114-02-11,5368,279136
Pqibt,2066-12-01,5771,57710
QLYru,2076-08-19,7201,252035
prNjp,2021-11-26,3459,228294
ywDgw,2022-09-12,8538,580584
EOuGi,2101-07-17,4553,81954
qGCvQ,2082-10-19,2544,223872
IwMFG,2049-04-14,4490,332260
RNCWl,2042-07-28,4180,133760
iufYB,2050-03-01,4110,238380
anlBU,2113-11-18,7565,204255
SPPBt,2097-01-27,2862,120204
uDaMI,2063-12-31,4878,307314
abUtW,2061-03-25,5096,239512
bceYY,2116-11-19,4545,363600
yIpfP,2084-12-29,8059,145062
iapZh,2115-04-23,5476,421652
xqxiX,2031-08-23,6228,180612
GpVwe,2079-06-18,2370,123240
TfCjo,2105-03-23,5630,287130
uSIuL,2112-04-20,3962,51506
DKhMG,2047-12-05,2114,107814
UMzIr,2036-08-27,7668,429408
JEcPe,2035-06-27,3857,123424
dHOWb,2113-09-27,6837,328176
MTtET,2068-06-05,7367,618828
cDvSm,2071-05-25,7643,573225
YqlzQ,2116-05-23,3313,294857
TIIHZ,2030-10-19,3270,297570
tQEig,2066-01-10,7459,380409
zEpHg,2080-04-23,8952,868344
EJFNk,2058-05-07,5568,434304
AvbxV,2057-10-06,7835,133195
HpTWl,2061-07-15,2450,225400
QCjmN,2061-06-17,3435,85875
tzeZO,2083-08-04,4674,299136
Kwcjp,2096-12-07,9179,110148
pcROx,2102-03-20,2039,28546
gAMtd,2074-07-22,3221,22547
VjKsx,2116-09-10,3047,207196
svunt,2117-08-28,4938,39504
YuwRT,2109-08-26,6983,621487
hPeiL,2032-04-30,5070,106470
uadTG,2088-12-03,6088,328752
CcTQy,2033-03-07,9458,803930
MfVCP,2054-09-10,9218,221232
gfSXb,2094-12-13,9195,128730
GPemI,2062-10-17,2634,73752
LohWj,2046-04-16,9784,273952
AlHDZ,2089-03-10,3861,328185
rykeP,2088-03-23,4742,289262
hAfge,2082-08-15,5470,371960
HMraQ,2114-03-13,9584,872144
eRGZG,2092-05-19,5053,35371
BzeNi,2067-08-10,6593,257127
dnagi,2070-06-08,2245,116740
JIrDE,2058-11-02,7695,153900
hYddv,2048-12-19,7863,283068
NvIxY,2068-06-15,7178,624486
geUiu,2089-03-27,5594,257324
vFTOt,2059-07-21,9303,390726
rLEAw,2055-08-10,2167,208032
jTOEa,2047-03-30,6907,518025
UufKk,2081-03-19,5148,108108
NaMdF,2117-09-09,9912,485688
vGgMR,2065-06-15,6525,228375
pqzjt,2121-05-12,6218,565838
qoWVi,2048-02-09,9727,389080
EzcZR,2105-04-29,8038,377786
XdLFb,2074-01-18,9746,487300
WqIEX,2049-05-29,3981,71658
KsXVw,2117-04-18,2860,197340
pQOhV,2064-11-21,4820,375960
sQwdy,2051-03-11,9377,281310
jaMrl,2051-09-04,8492,399124
GRjmN,2114-09-16,7452,312984
emfQE,2072-11-24,5212,323144
wRGlS,2121-11-23,8772,201756
YxXHJ,2033-12-12,3831,256677
JHBjS,2095-01-08,6435,276705
vyoFP,2049-05-10,6140,98240
cIism,2060-04-19,3458,273182
OSbey,2042-08-25,8864,629344
RLQox,2050-08-07,2318,62586
DLXXM,2096-03-26,8573,137168
oFMyv,2042-10-06,3292,23044
FMBqm,2025-08-13,5326,372820
RNPtE,2055-10-14,2473,91501
zpakt,2038-09-16,5628,416472
NLIXr,2071-05-17,2158,166166
LWokn,2036-12-25,2403,72090
mEnMN,2094-12-13,7224,469560
jikCb,2113-06-04,3723,230826
hMhBO,2082-11-15,4237,33896
iPoPi,2109-03-16,7905,545445
dqwSi,2028-12-23,5973,519651
fQpRI,2042-11-13,4218,324786
PqbsG,2069-08-12,3906,269514
DTWMq,2104-06-19,8203,762879
gwbWS,2065-07-24,2075,118275
yaSLi,2100-07-21,6432,302304
NSXnP,2088-08-13,9160,375560
btuqq,2103-12-31,3386,16930
rGKjc,2060-08-04,9602,499304
AMajW,2107-10-19,4392,136152
zmeiH,2081-02-02,6397,364629
UodQV,2102-01-22,7895,110530
kFoXg,2045-01-23,6750,398250
aVuXr,2050-04-15,8004,688344
uCgMd,2104-05-09,7168,702464
hRuRL,2064-06-12,9080,136200
tBSGm,2118-04-21,8273,769389
QJNYu,2021-11-18,9424,273296
NUyOZ,2111-11-01,6166,462450
qSebG,2045-11-11,6841,403619
HXgiL,2051-04-27,3542,38962
dziKG,2079-11-29,6576,32880
xjIiO,2057-06-16,3992,191616
rpbLk,2054-08-10,4286,64290
DZcGC,2063-05-25,7083,332901
CRFfQ,2039-03-26,5143,282865
OiMKI,2045-03-25,5345,112245
BTAjc,2092-11-27,7190,64710
XXAjT,2038-04-03,2120,55120
IsNDn,2087-02-17,3543,166521
QaUMN,2074-12-30,6950,618550
wurcK,2038-11-24,9526,638242
kpmEp,2043-08-27,5499,533403
iyUdi,2111-07-08,8327,83270
TUqOz,2115-10-19,7793,716956
TQhEH,2106-03-15,8913,133695
vNjvh,2084-05-16,6570,446760
nCpCR,2045-06-14,4404,378744
OisEW,2102-07-11,8744,332272
rzWpv,2040-11-07,2372,56928
raUeR,2095-01-03,3004,177236
Nmidn,2067-07-16,5407,237908
TFkna,2058-05-06,5558,500220
fwNoW,2087-07-04,3998,331834
Pfnjx,2022-02-03,5950,29750
gnIxY,2116-01-11,8234,41170
eQsqH,2084-07-06,6880,330240
ekYdJ,2085-06-08,5372,488852
UqncH,2070-10-18,9222,691650
bHvQY,2047-03-11,8864,416608
ooFMl,2070-04-24,8427,716295
BHMMR,2048-05-30,7875,535500
iNHre,2072-01-16,6108,225996
vneIJ,2083-03-20,6341,519962
LtozY,2111-08-14,6239,299472
rDduE,2090-03-06,8965,824780
yfBSp,2098-07-17,2640,132000
hlorh,2090-10-24,9054,660942
hFHEe,2053-07-21,6967,146307
ueVpT,2071-12-01,8700,504600
kARRM,2085-11-25,7396,244068
HeRgG,2091-08-17,8461,448433
KtVeF,2066-04-23,9130,584320
TYMCc,2066-08-25,7553,596687
rPlyx,2028-10-03,4459,44590
RwoJX,2121-03-06,2164,116856
RnfWE,2094-05-04,6263,469725
dLNJC,2067-10-26,2142,214200
wRVSD,2121-02-21,3022,42308
naVXO,2066-02-22,6010,354590
Vhrir,2055-04-16,9527,323918
xnqgV,2121-11-28,7213,252455
UAlSz,2064-11-10,8752,805184
soSos,2021-04-17,8596,171920
pBadJ,2071-03-04,6331,519142
DiAjh,2110-02-13,3409,272720
MGHhA,2120-06-27,7507,593053
rWKmx,2057-01-05,2042,63302
JuHHk,2042-08-08,8608,189376
gosJF,2081-11-20,6660,86580
wEXNf,2073-06-23,9131,493074
erENa,2103-05-01,7694,292372
KIYze,2074-02-17,3639,101892
ZITXO,2057-12-25,6350,419100
ukwKz,2058-12-23,7300,678900
fROpz,2081-05-16,4655,465500
SOpJC,2044-11-05,6808,537832
dEUJN,2022-01-26,2097,176148
SIymk,2091-05-06,8874,692172
dGlTK,2092-06-16,2173,123861
rKzml,2025-10-05,7961,668724
lbbAI,2029-10-09,8199,713313
DJjpR,2027-10-29,2216,93072
hejzM,2081-06-26,8847,778536
oZZEy,2025-07-08,9668,850784
HytDf,2096-08-10,6194,229178
ImKgR,2079-07-03,9321,736359
bzqhj,2087-04-07,8656,268336
JtNFm,2076-09-18,5752,454408
gIBGn,2083-11-22,8018,569278
BYHfs,2048-03-29,9849,492450
jSYfC,2116-10-03,8246,57722
XfDRz,2075-01-30,3525,98700
wuyow,2061-04-28,2768,41520
GhoWI,2068-06-28,7242,181050
LWALp,2082-05-26,4497,22485
kImZj,2059-02-12,8484,475104
xUZHW,2110-02-02,7800,514800
XHXCu,2076-06-04,5318,191448
LrRYP,2062-04-23,5816,279168
ZTCzx,2064-10-27,3908,101608
GaflA,2104-10-31,5323,218243
xXQVx,2114-06-03,6736,296384
yoPMM,2074-07-25,3089,151361
fnifp,2108-12-22,3242,285296
UBiHD,2074-10-13,9203,708631
pHkIy,2087-06-19,3091,173096
hAamr,2117-12-06,6626,337926
NGGPn,2113-05-13,9029,415334
PieYt,2026-07-16,8895,667125
BBviV,2113-12-02,7174,552398
WGIMR,2042-03-19,8470,93170
Fcoqj,2077-02-14,5701,199535
zxbcV,2081-01-01,5656,367640
aqXjv,2105-08-02,4303,202241
HwABJ,2083-06-30,6298,321198
pwxsm,2105-12-26,4632,273288
AxKjw,2056-11-30,4841,459895
KhQou,2120-11-19,6944,513856
FVLXv,2093-02-01,7711,740256
LzYQM,2077-07-14,2612,240304
eiFNn,2045-07-06,2597,184387
HTneU,2058-07-05,4985,169490
woWTU,2075-07-02,5793,52137
afDKH,2106-02-03,3260,81500
fXnQd,2049-05-15,9552,191040
nDWOq,2036-06-30,3212,292292
mgRkA,2088-07-19,8296,564128
rwALY,2112-08-08,4234,59276
bGjFI,2052-01-06,7536,422016
OjAxV,2104-03-20,8222,369990
pliSK,2098-02-04,9258,777672
dkzSF,2044-09-27,5438,206644
MuwFP,2101-05-05,9409,583358
cfFWu,2076-06-12,7630,350980
xfVbw,2026-05-18,8405,193315
xBRCe,2054-02-18,7413,689409
AiXGp,2092-03-17,6296,352576
COxZZ,2047-01-17,4974,69636
DgDLy,2031-03-14,3810,335280
yqSqM,2101-05-12,2404,156260
KuELV,2099-09-16,3439,316388
LQmGM,2094-01-20,7085,262145
gMrrU,2051-03-26,9105,154785
yYKlJ,2086-11-09,2255,76670
vlExD,2036-03-13,8038,434052
unHPa,2050-10-08,4524,230724
Ijovy,2032-04-04,8582,798126
jPInm,2095-10-20,3087,111132
gkiUJ,2032-01-08,9695,921025
cSwhe,2067-05-29,7291,211439
zKGLk,2060-01-17,5315,201970
HRRep,2033-01-24,7280,698880
cAurE,2081-05-08,8919,552978
YhtWY,2037-03-31,4853,126178
eSItw,2029-04-27,8963,116519
flkSX,2076-12-06,5185,508130
ltOdM,2085-02-15,9750,750750
iwuQa,2045-06-01,7356,36780
KcZRO,2033-09-12,7095,517935
yGEPn,2025-06-30,5530,458990
ZPCiI,2091-04-28,8363,434876
clyey,2096-10-23,2244,109956
ptuHY,2050-09-03,5803,580300
DSLiG,2038-04-19,8465,160835
tkjTV,2026-12-17,2368,11840
jpOue,2073-02-28,6610,548630
gHtBk,2049-04-12,2693,13465
HaQbW,2072-12-30,4115,74070
lPFrF,2081-11-03,2792,16752
zNqnr,2055-09-11,3418,170900
oSLEf,2065-09-10,7514,345644
XOeGK,2117-12-27,3115,255430
MkhmR,2060-01-28,7721,718053
HDFVh,2028-11-18,9724,408408
bZNrv,2120-03-09,3739,160777
qqMRa,2104-06-12,9721,855448
yuPlp,2022-08-03,5827,565219
EgDVY,2097-07-21,8732,122248
oJRnH,2056-12-25,6260,544620
Ulvwf,2094-07-11,7443,379593
Zdkte,2060-04-27,7106,412148
vuCOP,2115-08-06,8634,276288
kLAcH,2069-09-01,7733,239723
XGhbO,2057-11-01,6971,634361
XQaHJ,2109-05-24,2275,225225
xHllz,2077-12-17,5707,485095
XEmIJ,2079-11-01,8726,619546
orpMr,2076-09-07,9033,135495
jyrvB,2027-02-05,5534,387380
DiWdM,2021-11-12,9541,47705
pJbdt,2071-02-13,9576,890568
aQesR,2042-03-19,3930,298680
yaVEF,2113-01-10,8111,811100
NRoJG,2094-01-19,6389,140558
aTfZz,2078-01-25,6783,610470
oWLEE,2074-03-12,8475,508500
yutoT,2031-12-03,3715,304630
dGvdC,2118-04-11,6925,34625
AYYHE,2050-11-06,7142,107130
Pqphe,2101-05-26,5488,285376
VZEKW,2022-10-21,9604,384160
WRVNv,2056-05-03,9610,221030
iHfaD,2070-02-26,4935,54285
alDAd,2102-08-29,5685,386580
flZxQ,2057-11-12,5166,268632
NoAhW,2034-05-02,2520,241920
MRUez,2077-07-29,7348,426184
jqVSB,2055-08-24,5010,130260
aEZLq,2078-09-19,4577,352429
jFHnp,2044-05-02,4969,49690
niuao,2078-03-03,3280,328000
uxoTY,2119-03-18,4556,164016
QfxWo,2049-10-09,8918,196196
AgdDr,2111-05-10,5326,154454
zDqyD,2091-08-15,9476,530656
DQdfx,2099-05-11,7329,58632
GrqPo,2044-12-24,8375,75375
eSTsG,2103-09-21,4839,430671
oqAWv,2096-06-27,9451,803335
TbVIw,2059-08-16,9234,101574
FCIWC,2092-11-05,7569,325467
wAqsT,2064-10-21,7902,252864
UmHsj,2023-11-05,3586,340670
aOMVv,2042-11-23,6151,178379
DgKsH,2100-08-24,9864,798984
XAQvR,2108-08-03,9296,520576
VMttA,2104-07-16,6456,574584
RMmcx,2030-03-22,5929,65219
fGpJo,2102-10-13,4652,218644
gQLfK,2075-11-29,8597,326686
NwOBS,2033-09-28,5203,36421
vpVkm,2027-12-27,4338,195210
BvaxX,2021-04-08,2755,24795
WkQEr,2061-03-12,3776,26432
NEJMD,2038-02-03,8051,756794
iWElQ,2035-12-28,4771,209924
uBeRU,2025-11-04,8739,410733
IGvms,2081-12-21,2877,103572
QtidG,2080-11-24,4652,344248
QAbBt,2075-06-11,3475,198075
GlqCH,2104-01-12,3222,177210
clIpF,2095-11-16,7943,341549
hgYlA,2040-11-09,2817,56340
GXuAF,2074-11-13,6122,299978
aTYKa,2062-09-29,6689,254182
jDKYr,2042-09-05,8878,346242
HpDxV,2109-04-14,9879,691530
yKFQJ,2027-08-19,7323,724977
mYRzy,2100-03-05,2286,66294
YbrVf,2078-09-29,2220,153180
OnxjQ,2099-05-10,3865,328525
TSqRr,2067-05-27,6298,617204
NDtjR,2029-04-25,9313,176947
kPsmd,2034-10-05,7343,594783
GeMWZ,2059-08-30,9197,772548
Dgwbu,2034-01-15,7066,353300
RJOUN,2043-11-28,2325,20925
KOOGk,2115-03-27,7213,396715
etwzA,2082-11-20,9046,352794
gkJwL,2101-09-24,4253,85060
TkCEQ,2108-01-07,3916,254540
mfVba,2040-11-24,2336,67744
iVjoX,2121-08-06,2156,107800
xNjcJ,2022-10-03,2764,41460
