StoreCode,Date,TotalSales,TotalAmount
VBvsZ,2046-07-11,4123,24738
OaonV,2078-05-14,5230,376560
WxCuC,2050-07-16,8731,270661
lrdmQ,2052-01-12,5559,472515
XDBOn,2022-09-13,8358,133728
zKiCg,2118-06-04,7063,487347
GhWjC,2099-02-02,9480,85320
rLgcW,2043-11-21,9824,756448
Kmhev,2035-03-17,3930,337980
JMnTL,2061-08-30,7279,676947
tygbv,2107-04-10,6138,448074
KSaTN,2065-01-09,5185,228140
kYhLY,2091-10-28,6494,285736
IQpeV,2022-03-06,6897,248292
SSGhM,2052-07-30,4170,221010
qMQqC,2032-04-22,5910,561450
iaKlv,2039-08-08,4243,398842
uTDfX,2088-05-05,4506,85614
EywWq,2117-12-09,8550,436050
YsTui,2068-04-07,5782,445214
KNCJS,2077-10-16,9806,274568
WuKsx,2042-11-13,4807,322069
ANVEy,2048-04-08,5621,134904
UWaYX,2079-03-15,8488,611136
ssYLB,2038-09-28,6867,185409
setOB,2086-04-04,9113,738153
hsrSA,2066-09-30,8645,112385
kqluk,2038-06-27,8853,495768
JYZuR,2110-02-21,9013,360520
STRTS,2063-01-14,9431,339516
qTePA,2061-07-22,8927,598109
mSMBw,2079-03-16,6698,247826
dDwYL,2116-04-14,4521,429495
Xgsru,2047-12-16,3225,296700
ZetEh,2039-01-15,4609,345675
vlvxB,2099-02-21,9181,192801
PGFlN,2118-09-19,6390,287550
hwJkd,2082-05-03,5688,489168
jtVyk,2083-11-28,4946,197840
rbgKb,2048-02-11,9544,133616
DUdIG,2106-06-21,6705,120690
GYZVK,2028-12-15,5087,71218
QliAf,2116-08-09,7985,766560
NlLfn,2080-10-23,8900,729800
tmKjH,2089-07-04,5673,294996
kqimz,2052-11-30,8630,267530
slAfl,2052-10-25,4047,76893
Vahai,2099-04-19,4910,93290
tXPLn,2102-06-04,6963,299409
ePGqv,2061-11-23,9475,426375
zCCRP,2025-08-12,6331,430508
hMOUE,2034-03-23,3158,309484
ntrCa,2121-03-28,4397,351760
GmWQr,2045-05-10,2903,206113
egwMA,2064-11-20,8771,306985
HaEgD,2071-08-11,8996,395824
xdCJc,2024-04-01,7169,716900
okJyN,2099-06-19,7811,210897
ThPsv,2041-09-15,6505,117090
VWPwm,2082-11-15,3522,186666
UdIGN,2084-10-06,4506,346962
rHBoM,2046-05-17,8825,803075
AjNQi,2033-02-26,4094,216982
nHGfU,2096-08-01,8623,741578
vwXuA,2113-02-23,3317,56389
ZJRDH,2112-12-10,2620,235800
KNnBR,2023-05-04,6601,178227
JubAv,2026-12-22,3845,338360
MJXcE,2051-12-15,3685,324280
lzuFZ,2111-06-29,3990,367080
NbkzT,2100-05-31,8360,242440
dbLLF,2109-05-12,8137,97644
CGXWX,2068-11-20,8585,523685
Lnbox,2029-09-12,3349,66980
OOCWw,2043-06-16,8924,758540
oJjpd,2092-01-18,5651,146926
gEHsH,2031-05-10,7584,659808
wzYak,2064-01-17,5608,213104
zgXpN,2025-08-22,5411,292194
oyfDZ,2032-10-05,2803,168180
OKaQl,2093-10-09,5480,147960
rNDTc,2119-12-06,9429,848610
vZRdZ,2028-05-05,6708,348816
PEvtn,2033-01-23,7219,274322
sYwQV,2039-05-06,6467,265147
KBwCt,2111-03-18,6229,62290
mPuGW,2100-01-27,6858,562356
yTBDy,2022-05-28,7238,195426
CueVE,2114-07-01,5416,113736
qkxue,2113-06-06,3634,236210
LYhDl,2023-12-06,7682,145958
gndlW,2100-09-22,5838,268548
Lmlko,2083-04-26,2862,237546
JWBfD,2121-07-21,9875,49375
bIJKs,2040-09-07,3868,344252
wqsBh,2092-12-18,7974,374778
UcLrz,2076-03-15,2906,55214
QOSbc,2056-12-02,8884,515272
sMqHg,2086-07-31,8540,384300
ehiBf,2077-11-08,9680,106480
ddZJd,2099-08-17,3627,195858
CrzOh,2109-05-08,9433,660310
RDaEM,2108-12-18,4536,367416
djmvH,2098-06-10,3064,242056
ndGUZ,2049-11-20,9546,372294
vOfCn,2086-10-13,7643,443294
BTaZB,2041-09-14,3618,119394
Bxwxe,2099-11-25,8831,856607
aaCPZ,2048-04-26,3996,47952
BlIdp,2029-06-25,8735,838560
VBYtQ,2113-08-07,7444,409420
ZpOOw,2083-09-28,3368,208816
fRyHQ,2112-01-18,8090,509670
ttEre,2053-08-18,7628,328004
XfzNT,2075-02-04,6676,300420
KFoSd,2106-03-15,5907,135861
WTDQv,2041-06-22,8273,347466
MkNMD,2079-02-02,8035,650835
KBamU,2109-07-22,6443,560541
xViNc,2049-01-13,2826,274122
gKIyA,2081-02-01,6080,145920
OdkJD,2050-06-25,4602,299130
zxAJF,2058-04-28,2994,71856
Igdvq,2032-11-09,5701,364864
wiIhA,2067-05-26,6094,164538
FnFgI,2029-10-10,4932,93708
wJMYW,2049-06-09,8804,545848
mjplW,2027-11-22,3478,299108
eDTeH,2085-04-02,5265,152685
TIOBi,2070-11-18,5760,328320
xwKsc,2087-01-13,7416,281808
stMiO,2068-01-13,6267,81471
HawXD,2109-04-16,9456,340416
rfDaa,2114-04-20,3243,269169
OXAud,2069-04-17,4746,232554
lglks,2050-10-20,4908,260124
nTacC,2028-02-20,5876,229164
SeDoA,2113-08-28,3067,297499
TGccw,2056-02-24,2927,266357
XBWmR,2071-09-20,3759,327033
gykMD,2040-11-03,9521,799764
wEQqZ,2045-06-03,2256,130848
NyJnU,2092-05-02,6254,262668
DXhHc,2076-10-17,8479,381555
qDvAh,2030-07-28,6185,346360
nUTHk,2060-10-31,8624,586432
acGxm,2108-05-07,4078,85638
shnja,2097-09-18,5886,559170
KFUGw,2084-04-20,6729,47103
UDpYo,2048-12-10,7665,712845
LplpW,2036-02-11,8997,269910
aZUOR,2054-11-17,6742,384294
FWGHn,2082-11-05,6179,203907
LtwFp,2048-12-06,4090,298570
bRHtm,2045-07-23,2639,23751
MkghG,2103-11-13,4486,233272
Ikadb,2117-07-23,6689,133780
HZIVT,2063-03-17,5485,202945
WDVmp,2032-11-24,3080,154000
ozDIX,2101-05-20,7285,517235
qIDXq,2058-02-28,5121,471132
CTQfN,2057-02-11,3214,73922
QgAhx,2050-11-21,6654,259506
slAcJ,2024-08-16,9693,155088
vmrLU,2041-09-06,5958,77454
yTHEh,2078-04-26,9230,636870
lGoVa,2107-12-12,8863,150671
IRJuG,2066-06-18,2205,165375
psBFq,2074-05-02,9488,151808
VbuxQ,2099-09-09,8001,560070
uKndT,2042-07-12,5417,465862
fxCIy,2041-06-02,4098,372918
zGyGG,2046-11-14,3841,92184
uAkbh,2087-09-06,5708,399560
EwABN,2021-10-25,4463,290095
bxvtl,2067-06-17,8537,580516
mqxxj,2076-01-14,6673,180171
tsOJz,2105-03-31,2736,194256
GzhSX,2113-03-27,6283,326716
kvryu,2028-10-03,6895,124110
ZwgUp,2042-09-24,2605,190165
NUeWz,2049-01-05,2975,175525
vKyIK,2088-01-26,7792,179216
AmWQO,2051-12-04,9719,719206
fQyRo,2052-09-12,2073,74628
hjPHN,2120-08-01,4848,135744
POqse,2098-04-01,9643,568937
EVDgI,2023-04-09,3847,373159
IPcfn,2108-08-06,5522,259534
MeMGs,2087-04-14,7755,240405
jAhpX,2104-06-02,4678,318104
uGDff,2040-10-06,5993,467454
gOkdO,2097-02-07,8268,372060
jWIre,2103-09-19,4955,218020
fHpMI,2108-01-15,3370,239270
lVMVN,2025-12-16,4388,171132
GSRWU,2044-10-12,4445,257810
idOvW,2074-08-22,5624,466792
VWqbE,2072-01-18,7450,543850
vLmKV,2098-07-19,7916,213732
aWOOV,2049-01-01,2781,150174
kRrkx,2088-07-24,2425,38800
QkEUL,2110-03-13,8115,762810
uFpQH,2110-09-15,8264,322296
rkxtL,2053-11-14,9384,581808
talwS,2096-01-03,6820,75020
UaAMB,2048-10-16,2180,19620
UAeYW,2062-08-03,5968,513248
eyUEn,2042-02-16,8090,428770
PjnUz,2035-03-27,3845,330670
ODyWO,2113-07-23,3134,260122
VHTBY,2025-01-31,8192,245760
qfuvj,2025-07-02,4682,421380
GWKlk,2061-07-12,4979,283803
uDRja,2021-01-18,8211,205275
xncbm,2057-01-09,9641,337435
QqxEp,2116-01-08,6179,179191
QrNwO,2040-04-29,6342,95130
Sahxf,2039-05-18,6222,161772
oRlni,2071-06-30,4334,394394
pWhCP,2028-12-03,2243,112150
nYIib,2089-12-13,6149,473473
lDLzU,2054-12-30,8373,410277
HSBSH,2114-08-26,9584,345024
Amagt,2043-01-17,2608,127792
eZQuo,2049-09-27,9330,233250
oUUDg,2069-11-04,4510,162360
CbeQK,2116-02-20,2266,81576
ZBfsh,2047-04-06,3699,288522
FvhES,2103-09-02,5371,456535
ldomP,2115-02-03,3737,168165
QnFtv,2057-04-27,8879,772473
eQHIq,2062-12-30,8314,399072
rhihY,2086-06-19,9582,201222
ScgLy,2097-02-20,7541,754100
TxJsD,2052-11-30,8848,79632
XgfTL,2069-11-05,5877,405513
esjbO,2115-04-02,4097,188462
puVXA,2062-04-01,7346,470144
rEUwW,2027-10-10,8220,369900
hAomW,2120-01-16,6908,449020
HtCeM,2052-10-15,3243,32430
AhDNA,2041-08-01,6874,584290
KErsa,2033-08-03,4881,375837
bfbuU,2089-12-25,5655,84825
crBFQ,2112-08-29,7579,712426
mFdLN,2081-12-27,2357,47140
CVBrm,2032-08-16,4502,265618
qDQip,2028-07-23,4842,430938
KUxkt,2090-03-14,8837,44185
qQbgw,2109-02-07,7902,671670
FBeJv,2033-04-08,9078,453900
kJFpB,2050-05-21,4295,210455
glKdt,2090-03-12,6275,169425
Tocnf,2060-05-10,3116,118408
JcCWb,2037-11-05,6884,468112
pXHPq,2110-11-13,6212,323024
iRpPc,2037-07-17,4222,101328
CjhMA,2033-04-07,9340,382940
mwCWY,2068-03-27,3131,140895
BfPZz,2119-05-01,7393,325292
XAFCB,2120-04-01,7157,314908
hQLuY,2039-07-01,8904,106848
bKFVJ,2097-11-19,2105,170505
cCncM,2095-09-28,6682,367510
NmlOX,2047-08-23,8488,543232
Gmust,2048-01-01,8695,730380
Rxykd,2073-03-21,2295,18360
oWaGI,2056-11-06,3655,58480
RsycJ,2092-11-21,6398,198338
RLIcT,2052-11-19,3137,219590
xzYdQ,2115-04-13,8638,621936
vDyzg,2035-12-13,3485,296225
UlCVn,2052-10-15,3375,57375
FzEpU,2029-06-09,7089,375717
yBIot,2058-08-11,4881,195240
iyptw,2073-06-04,2200,39600
xutyH,2080-11-23,7610,304400
yJMiJ,2088-01-09,6781,298364
NDifr,2095-03-25,9584,325856
RLjJn,2026-07-29,3881,85382
ufPuW,2071-08-03,6978,202362
SLgwX,2066-11-29,3838,61408
NAEvs,2112-06-21,4428,230256
eABiL,2111-07-13,7048,549744
fQuLm,2059-07-09,7971,135507
ldnYd,2031-11-20,2670,200250
ltiCp,2038-12-14,8810,414070
HnpRj,2079-08-02,5955,136965
OTaJQ,2074-06-06,5683,329614
ISWmm,2110-12-24,8071,225988
DahmV,2075-06-21,7868,306852
nNdzJ,2053-03-02,5566,417450
blkyR,2026-01-25,5184,414720
WOYco,2057-04-09,2448,85680
pzkIS,2110-03-29,8702,365484
qeYBQ,2072-11-28,6915,248940
voZEK,2027-04-12,3976,75544
rpnBO,2102-09-03,7869,86559
ZVuTI,2038-09-18,7910,181930
BtlKJ,2047-06-09,6033,205122
RbQBt,2078-11-03,2492,114632
mZDVM,2026-05-12,6978,572196
SaNNh,2021-04-07,3988,79760
Ksnvj,2035-08-27,5981,53829
NlpJP,2075-01-13,7569,302760
qDBKc,2054-09-02,8701,52206
ELRhJ,2074-05-26,2226,117978
mZpJm,2108-02-01,5871,76323
Myijg,2069-05-21,3036,160908
HESXi,2086-01-04,8274,306138
zmKuF,2068-09-25,9571,334985
Zhwqx,2053-01-09,9919,49595
mrMBd,2074-06-18,2058,80262
gRnNs,2100-03-14,8762,674674
AEaYi,2051-07-16,6051,102867
auACm,2035-08-14,8563,196949
uxZcL,2021-11-06,3756,334284
LLHRI,2082-08-31,2079,97713
Gfuml,2069-01-10,3539,339744
xpWFE,2025-11-01,7058,352900
hzYwn,2108-09-25,3705,192660
asrDF,2038-04-27,9778,107558
WqXEo,2059-06-15,7932,47592
UzyND,2112-06-06,4039,331198
VfSTP,2109-11-25,4506,337950
KICbe,2044-07-13,8852,433748
arcPj,2119-12-18,9683,639078
xuXJD,2119-07-17,8788,641524
