StoreCode,Date,TotalSales,TotalAmount
Pfnjx,2069-10-31,4772,147932
gnIxY,2041-03-08,3000,195000
eQsqH,2101-02-28,5048,151440
ekYdJ,2025-05-05,3443,265111
UqncH,2117-01-25,4600,207000
bHvQY,2069-09-27,4417,322441
ooFMl,2068-12-10,4224,228096
BHMMR,2064-03-27,7999,551931
iNHre,2098-02-10,5590,240370
vneIJ,2031-09-27,4969,178884
LtozY,2118-12-13,8270,355610
rDduE,2025-05-06,3613,361300
yfBSp,2037-10-27,6172,345632
hlorh,2059-12-24,2265,217440
hFHEe,2035-11-10,6902,365806
ueVpT,2062-06-15,4024,217296
kARRM,2100-02-12,4430,115180
HeRgG,2104-12-27,8899,774213
KtVeF,2108-03-31,5033,261716
TYMCc,2048-12-04,9068,244836
rPlyx,2068-03-24,8287,455785
RwoJX,2108-07-19,5209,458392
RnfWE,2096-02-17,3782,291214
dLNJC,2109-12-07,9355,785820
wRVSD,2120-09-08,2667,181356
naVXO,2118-01-13,2937,120417
Vhrir,2092-10-29,8000,48000
xnqgV,2066-03-20,7592,683280
UAlSz,2030-05-28,5335,325435
soSos,2089-07-28,6297,440790
pBadJ,2088-01-28,2146,53650
DiAjh,2091-03-08,2529,247842
MGHhA,2021-04-13,3501,178551
rWKmx,2104-04-13,9064,217536
JuHHk,2025-11-11,8172,294192
gosJF,2095-11-25,6620,410440
wEXNf,2095-07-28,8700,452400
erENa,2087-05-01,4100,295200
KIYze,2092-12-29,5250,378000
ZITXO,2051-11-14,5487,307272
ukwKz,2062-06-26,7333,153993
fROpz,2031-02-14,3978,139230
SOpJC,2052-11-15,7909,545721
dEUJN,2050-07-01,3548,219976
SIymk,2044-08-15,2816,76032
dGlTK,2025-12-08,2522,98358
rKzml,2117-05-19,9130,620840
lbbAI,2100-12-14,8555,598850
DJjpR,2050-06-26,7691,146129
hejzM,2112-07-18,4653,451341
oZZEy,2045-06-01,7253,543975
HytDf,2089-05-25,4637,463700
ImKgR,2103-03-02,4413,282432
bzqhj,2062-12-11,9928,178704
JtNFm,2085-12-06,3471,267267
gIBGn,2114-08-15,7932,63456
BYHfs,2101-08-29,2023,38437
jSYfC,2037-05-20,2194,81178
XfDRz,2079-05-09,5749,465669
wuyow,2106-03-11,9650,772000
GhoWI,2056-08-12,2122,186736
LWALp,2039-08-06,5642,225680
kImZj,2102-04-14,4316,181272
xUZHW,2055-03-20,8015,352660
XHXCu,2120-08-04,3790,159180
LrRYP,2026-02-05,6851,452166
ZTCzx,2047-01-06,7832,289784
GaflA,2120-12-18,3847,211585
xXQVx,2051-10-13,6320,246480
yoPMM,2026-11-23,7652,38260
fnifp,2062-12-05,9215,691125
UBiHD,2052-03-24,2158,151060
pHkIy,2120-11-01,4245,220740
hAamr,2053-06-02,4048,174064
NGGPn,2032-01-25,5580,50220
PieYt,2050-12-10,5619,185427
BBviV,2078-10-01,3197,41561
WGIMR,2075-09-29,5219,135694
Fcoqj,2101-09-15,3733,156786
zxbcV,2101-09-24,6493,402566
aqXjv,2024-02-03,9996,259896
HwABJ,2021-08-27,9628,587308
pwxsm,2077-11-27,3350,311550
AxKjw,2024-10-23,2233,69223
KhQou,2049-11-22,8204,229712
FVLXv,2100-02-04,6299,277156
LzYQM,2095-08-02,3150,97650
eiFNn,2085-02-05,4826,361950
HTneU,2032-02-05,7575,666600
woWTU,2045-11-07,2102,96692
afDKH,2116-09-25,5782,277536
fXnQd,2098-11-28,9405,197505
nDWOq,2051-02-24,4387,135997
mgRkA,2100-07-04,6191,495280
rwALY,2032-07-18,7053,310332
bGjFI,2032-05-31,8151,578721
OjAxV,2112-02-12,5179,310740
pliSK,2095-03-10,3498,293832
dkzSF,2098-09-29,7379,450119
MuwFP,2102-11-01,9168,82512
cfFWu,2043-04-20,6674,246938
xfVbw,2067-10-10,4216,274040
xBRCe,2046-12-26,5178,98382
AiXGp,2052-08-07,4715,23575
COxZZ,2027-09-28,7508,698244
DgDLy,2056-10-23,6044,501652
yqSqM,2040-12-26,7718,609722
KuELV,2093-12-04,9159,467109
LQmGM,2104-10-07,7184,581904
gMrrU,2078-08-25,9849,856863
yYKlJ,2106-07-04,6761,175786
vlExD,2118-05-15,4198,403008
unHPa,2063-12-12,5363,520211
Ijovy,2100-09-25,2748,60456
jPInm,2116-01-31,2751,19257
gkiUJ,2095-10-22,6055,320915
cSwhe,2078-05-27,9467,530152
zKGLk,2069-08-03,8019,721710
HRRep,2105-03-15,8776,851272
cAurE,2069-07-18,9681,919695
YhtWY,2050-11-15,6853,418033
eSItw,2112-09-25,3899,253435
flkSX,2101-01-10,5297,508512
ltOdM,2038-11-29,5455,321845
iwuQa,2032-04-09,5283,369810
KcZRO,2085-04-15,9286,176434
yGEPn,2074-02-19,9641,501332
ZPCiI,2026-02-07,5953,482193
clyey,2106-01-24,9723,486150
ptuHY,2057-02-01,2637,139761
DSLiG,2101-01-12,5017,225765
tkjTV,2021-07-02,8556,213900
jpOue,2051-04-20,2802,215754
gHtBk,2120-09-14,2511,42687
HaQbW,2092-06-09,3249,123462
lPFrF,2110-05-07,3142,213656
zNqnr,2117-11-04,6914,186678
oSLEf,2039-04-19,8623,353543
XOeGK,2036-01-24,8669,858231
MkhmR,2057-09-13,8663,372509
HDFVh,2066-07-25,6087,213045
bZNrv,2062-11-12,5021,461932
qqMRa,2061-03-23,4373,188039
yuPlp,2056-06-04,2085,118845
EgDVY,2026-01-15,2422,67816
oJRnH,2029-12-26,8927,455277
Ulvwf,2119-06-05,6066,169848
Zdkte,2080-01-27,4860,68040
vuCOP,2035-02-20,4567,301422
kLAcH,2043-10-10,6769,568596
XGhbO,2064-03-02,7381,405955
XQaHJ,2036-01-25,6420,102720
xHllz,2086-07-31,6187,284602
XEmIJ,2083-06-08,8224,797728
orpMr,2066-08-23,7952,763392
jyrvB,2094-07-16,7659,398268
DiWdM,2091-12-14,3589,308654
pJbdt,2074-11-13,4502,445698
aQesR,2118-10-22,8197,98364
yaVEF,2102-06-16,9373,899808
NRoJG,2036-09-04,3248,81200
aTfZz,2090-09-29,5081,45729
oWLEE,2032-11-13,8427,311799
yutoT,2090-02-20,6935,624150
dGvdC,2100-01-19,8643,371649
AYYHE,2031-02-03,5674,323418
Pqphe,2110-05-25,9990,769230
VZEKW,2065-12-31,2990,80730
WRVNv,2032-11-29,5571,490248
iHfaD,2023-01-30,3560,156640
alDAd,2024-12-26,2784,167040
flZxQ,2036-03-07,7652,642768
NoAhW,2039-08-01,7127,534525
MRUez,2072-07-12,4402,74834
jqVSB,2040-10-06,8442,574056
aEZLq,2094-11-20,5987,437051
jFHnp,2098-10-01,7297,401335
niuao,2030-03-19,3367,202020
uxoTY,2090-04-18,4068,150516
QfxWo,2055-01-12,8798,325526
AgdDr,2070-12-28,5131,184716
zDqyD,2109-09-05,8494,755966
DQdfx,2022-03-15,2716,154812
GrqPo,2053-06-25,5108,127700
eSTsG,2062-11-01,4695,403770
oqAWv,2050-06-20,6787,183249
TbVIw,2053-12-11,6446,77352
FCIWC,2072-05-25,8031,465798
wAqsT,2066-09-04,4273,115371
UmHsj,2029-07-21,6818,74998
aOMVv,2101-10-30,6038,567572
DgKsH,2048-05-30,8022,369012
XAQvR,2120-06-28,4923,187074
VMttA,2115-03-28,4556,113900
RMmcx,2094-06-08,9575,315975
fGpJo,2092-01-21,6004,78052
gQLfK,2037-08-23,9258,601770
NwOBS,2067-04-21,7866,188784
vpVkm,2068-01-26,4697,281820
BvaxX,2093-02-15,7049,507528
WkQEr,2039-07-26,5883,535353
NEJMD,2104-06-30,2926,275044
iWElQ,2108-05-06,7806,476166
uBeRU,2081-04-13,6722,436930
IGvms,2031-04-24,4430,146190
QtidG,2049-08-08,6319,82147
QAbBt,2055-10-17,5571,490248
GlqCH,2113-09-25,4340,308140
clIpF,2021-11-09,5123,286888
hgYlA,2057-06-19,2946,103110
GXuAF,2079-08-20,3965,344955
aTYKa,2059-04-28,2983,113354
jDKYr,2079-03-18,7855,691240
HpDxV,2084-02-25,8243,478094
yKFQJ,2085-12-08,9635,443210
mYRzy,2106-09-15,8880,612720
YbrVf,2079-06-06,5539,77546
OnxjQ,2104-01-11,8959,689843
TSqRr,2074-04-06,9500,465500
NDtjR,2058-11-20,2604,98952
kPsmd,2107-03-10,8943,339834
GeMWZ,2048-12-27,7972,486292
Dgwbu,2061-08-16,5347,165757
RJOUN,2043-05-24,4997,209874
KOOGk,2041-04-10,8794,219850
etwzA,2114-12-20,6003,306153
gkJwL,2026-04-22,4317,120876
TkCEQ,2107-10-20,6721,282282
mfVba,2025-06-02,9191,579033
iVjoX,2073-02-25,7695,507870
xNjcJ,2110-03-10,8635,414480
GQUGT,2028-04-03,6744,330456
YaHYp,2056-06-16,3697,133092
XPLIp,2086-06-01,8566,719544
KhXqf,2082-06-17,9393,835977
nBQnc,2107-12-13,7451,96863
TbFwW,2059-12-15,8415,732105
kNhde,2098-12-09,6138,220968
dhFID,2060-07-23,4411,22055
EZiaQ,2032-06-07,2827,152658
sLFmF,2101-04-06,6890,496080
toqFu,2039-01-15,3860,30880
PdveO,2022-03-02,6207,620700
BzZTV,2038-08-14,9684,232416
khBfg,2080-11-17,5482,411150
Brbyo,2083-07-27,3600,262800
hxCJQ,2099-01-15,4165,212415
PXenY,2109-04-27,2955,103425
cwtDX,2065-10-21,4583,238316
eUPbR,2033-06-21,3302,241046
WmlnQ,2093-03-17,3253,120361
kOlaN,2096-01-05,8424,311688
yrQct,2119-09-09,4684,88996
WJdpA,2079-03-03,5277,52770
fXWVR,2064-08-06,3305,284230
NMxTB,2063-12-29,2416,186032
pUtri,2107-07-25,4529,339675
wnZIE,2084-09-05,8972,628040
TgYFa,2059-10-22,5402,399748
aNprq,2054-12-04,8895,124530
FLcJk,2030-05-27,5047,171598
DsvRZ,2054-01-27,4005,52065
MUHIO,2041-07-29,3704,262984
PnQku,2095-04-24,9465,425925
auapI,2056-04-23,8652,294168
OgydP,2085-12-17,2487,179064
zFXxM,2121-02-03,9852,187188
zQzLp,2078-01-04,7780,311200
FIAJK,2054-11-05,8708,557312
fhhcY,2073-07-24,8952,474456
zghcv,2046-08-07,4057,113596
KIJls,2106-02-17,7806,444942
wdpvP,2078-08-16,7146,200088
fFXEw,2115-06-17,7666,705272
qYLhG,2108-08-23,5021,301260
VuEHV,2108-01-15,6792,563736
GlgRx,2090-01-26,4220,46420
nvdSW,2029-02-02,5324,266200
kOoCc,2049-07-09,6273,207009
UbVdI,2115-07-22,5368,407968
NssPe,2100-09-06,3617,242339
xFuoR,2097-05-12,4513,67695
DTMgX,2027-03-21,7528,195728
mlJlb,2115-12-25,9237,212451
ymBoG,2043-08-11,3774,298146
IaTIL,2116-06-01,4039,205989
RDRbk,2088-04-11,6528,372096
PEdzJ,2022-10-24,8923,142768
uvYKG,2078-01-25,8416,597536
kaKpY,2056-09-20,2683,59026
SeXAD,2026-08-02,4953,138684
QMmbL,2066-03-21,4110,320580
AGZKo,2048-09-14,5477,136925
TScRb,2073-12-06,3922,364746
KGAMJ,2108-04-20,4944,464736
JViUc,2121-04-08,6373,70103
KAhnw,2065-11-09,5605,224200
xhPHG,2076-02-27,6612,231420
ZSErb,2087-05-21,9230,692250
PuWMA,2113-10-11,3021,223554
IXpTk,2086-09-06,3607,302988
soqBT,2086-02-08,3807,22842
UYTSr,2106-03-13,2975,211225
cfLcc,2118-02-02,6239,511598
LCmQP,2081-07-14,3870,309600
zQebo,2120-05-28,7763,263942
hWvFA,2065-03-21,7739,402428
tqpRp,2102-12-22,7611,692601
hUecU,2120-09-09,5860,175800
wyZhm,2072-05-17,7450,312900
EOVmQ,2080-02-12,9647,337645
wdJWS,2080-06-13,3580,175420
vVlLg,2083-03-26,9153,64071
dvYIP,2060-01-14,8826,520734
EYsXj,2117-02-25,4427,402857
IJRUx,2111-10-10,9176,211048
BQvxj,2102-04-27,5121,455769
MZeaV,2107-08-05,9107,227675
GdwjX,2112-07-05,6713,570605
XzDRI,2095-03-09,3197,230184
SfoCb,2036-08-14,5822,483226
XHZpl,2028-05-03,4235,343035
qhGWw,2046-09-26,3956,344172
EyAMJ,2096-07-09,2351,49371
cOkai,2046-11-07,2575,200850
ErNKN,2108-06-02,9849,216678
LUZXk,2024-05-12,5301,233244
LCbTC,2121-12-06,9847,679443
aFBqj,2052-10-06,2403,127359
LgLtU,2104-04-06,6125,208250
SVJuK,2120-11-22,3924,121644
VgqlC,2113-06-26,8662,589016
lNIwZ,2069-11-03,6030,470340
nrDwj,2034-04-13,4077,313929
mTYLg,2082-09-21,8861,726602
kZqaY,2052-05-06,8535,153630
biUrp,2091-03-30,5442,451686
dySwt,2068-03-19,7463,440317
nXTSo,2094-01-27,2167,121352
NYJYP,2108-06-04,3977,214758
TdqRz,2049-09-30,5344,165664
DLuNM,2075-07-01,2017,133122
iOdxH,2060-03-20,5472,481536
gKrAl,2076-11-23,4094,151478
qjOML,2065-07-05,9728,301568
vzFzF,2069-04-17,9611,586271
IedHV,2083-03-02,7360,51520
eZrvP,2092-12-17,8406,588420
iflfM,2077-01-31,2718,247338
ylIMC,2034-01-22,3059,220248
VMeqN,2098-01-13,9427,414788
AwOZr,2102-02-01,5418,525546
SiIRG,2121-07-28,8143,724727
KMQJh,2084-06-12,6771,385947
ZkYJi,2056-10-05,9502,864682
QivYi,2036-12-19,3720,55800
jdRdI,2085-03-08,4040,165640
dlRPu,2058-12-21,6246,49968
AEzua,2101-08-22,7070,205030
udeoO,2028-01-27,7646,298194
tIbkH,2068-08-04,2102,130324
jnckU,2025-04-07,6472,576008
UqKHU,2089-09-05,8168,375728
fvvzF,2027-02-05,6938,652172
ubBvJ,2049-11-04,6541,464411
jcBKP,2044-02-03,4623,157182
MZufH,2066-08-28,7631,404443
leBWA,2024-12-24,8849,194678
FZkIh,2115-11-10,5693,546528
QcxGX,2060-01-23,3509,126324
OYDFS,2058-06-30,9756,458532
CWpDO,2037-10-29,8640,691200
yMpVe,2071-02-21,9724,777920
NHPBK,2098-11-11,4108,217724
BTfXS,2069-03-30,6746,458728
GYwgd,2081-11-20,6302,428536
SJHSM,2105-01-27,9327,550293
eaOwZ,2078-07-05,2721,201354
GegCn,2096-02-25,6579,493425
CVdHm,2104-01-17,6944,409696
piDSU,2052-10-30,3936,169248
uHFdq,2109-08-05,9214,119782
VBvsZ,2029-10-05,5761,558817
OaonV,2037-09-09,2853,273888
WxCuC,2101-07-18,2745,46665
lrdmQ,2118-12-31,3733,160519
XDBOn,2069-07-12,7071,98994
zKiCg,2034-07-02,7739,92868
GhWjC,2051-10-26,6922,214582
rLgcW,2054-07-01,2379,128466
Kmhev,2074-05-01,5393,328973
JMnTL,2029-12-30,7557,604560
tygbv,2077-05-11,7661,337084
KSaTN,2099-07-17,3470,235960
kYhLY,2086-06-23,6327,272061
IQpeV,2041-02-19,8695,460835
SSGhM,2025-08-10,3200,201600
qMQqC,2110-01-16,3923,98075
iaKlv,2113-07-21,3648,87552
uTDfX,2098-03-07,5478,421806
EywWq,2050-03-14,6727,121086
YsTui,2021-06-15,4312,202664
KNCJS,2044-05-09,9003,441147
WuKsx,2069-09-04,9567,870597
ANVEy,2034-09-23,8352,476064
UWaYX,2059-03-31,6430,257200
ssYLB,2092-03-12,9734,486700
setOB,2030-10-30,5087,137349
hsrSA,2046-01-06,2811,89952
kqluk,2099-07-10,6482,395402
JYZuR,2099-03-23,4797,134316
STRTS,2100-01-26,6630,145860
qTePA,2114-04-12,9809,676821
mSMBw,2030-09-04,2361,118050
dDwYL,2027-12-15,5741,430575
Xgsru,2113-10-28,5923,165844
ZetEh,2091-04-18,5907,502095
vlvxB,2021-09-20,9579,459792
PGFlN,2097-03-25,3061,192843
hwJkd,2111-08-06,4493,377412
jtVyk,2087-10-05,9675,493425
rbgKb,2104-02-04,5586,184338
DUdIG,2080-08-10,6757,513532
GYZVK,2057-03-22,9086,218064
QliAf,2066-07-03,6751,263289
NlLfn,2080-11-02,4354,113204
tmKjH,2036-02-14,9649,704377
kqimz,2073-11-01,3467,221888
slAfl,2086-03-04,6487,168662
Vahai,2030-02-19,9982,958272
tXPLn,2087-09-25,4148,306952
ePGqv,2048-12-02,7593,751707
zCCRP,2096-08-27,2615,164745
hMOUE,2075-02-13,3459,290556
ntrCa,2099-03-07,6933,332784
GmWQr,2081-06-07,6181,123620
egwMA,2084-12-25,6940,111040
HaEgD,2025-04-23,5309,488428
xdCJc,2045-03-29,6887,158401
okJyN,2058-12-16,6986,286426
ThPsv,2052-01-24,9499,132986
VWPwm,2077-01-15,2501,115046
UdIGN,2047-04-06,7847,47082
rHBoM,2044-05-22,3964,360724
AjNQi,2047-03-24,7684,576300
nHGfU,2060-03-11,2288,130416
vwXuA,2026-02-18,6895,413700
ZJRDH,2094-11-06,2700,24300
KNnBR,2043-08-17,5128,425624
JubAv,2095-01-31,4235,29645
MJXcE,2046-07-17,2517,103197
lzuFZ,2091-11-15,4098,274566
NbkzT,2046-06-07,5603,151281
dbLLF,2118-10-30,5389,48501
CGXWX,2027-08-05,4972,49720
Lnbox,2059-06-15,7465,164230
OOCWw,2115-02-24,4909,471264
oJjpd,2087-01-25,4071,40710
gEHsH,2046-02-15,9980,968060
wzYak,2070-10-21,3230,77520
zgXpN,2044-06-11,5378,225876
oyfDZ,2063-06-20,9832,816056
OKaQl,2058-03-02,7939,627181
rNDTc,2058-03-20,4570,63980
vZRdZ,2077-05-28,4142,182248
PEvtn,2099-08-19,4844,184072
sYwQV,2056-07-16,5082,396396
KBwCt,2078-03-24,5330,202540
mPuGW,2096-06-17,7016,420960
yTBDy,2075-03-31,5698,256410
CueVE,2049-02-01,8138,594074
qkxue,2044-11-27,2153,124874
LYhDl,2075-03-15,3621,220881
gndlW,2067-06-15,7455,603855
Lmlko,2085-01-18,9152,411840
JWBfD,2100-11-19,8686,69488
bIJKs,2044-12-30,9791,597251
wqsBh,2026-10-04,8473,169460
UcLrz,2092-12-15,4858,369208
QOSbc,2108-02-08,3254,104128
sMqHg,2046-06-16,9345,513975
ehiBf,2059-01-16,5528,171368
ddZJd,2036-03-15,7381,686433
CrzOh,2061-03-05,7628,656008
RDaEM,2053-03-27,5198,166336
djmvH,2104-10-16,2384,85824
ndGUZ,2029-02-17,2123,201685
vOfCn,2077-07-03,3929,298604
BTaZB,2024-08-02,3673,84479
Bxwxe,2046-08-22,2854,57080
aaCPZ,2091-02-10,9798,832830
BlIdp,2069-03-23,5301,471789
VBYtQ,2043-08-08,6768,243648
ZpOOw,2080-03-19,5793,69516
fRyHQ,2084-12-23,2257,185074
ttEre,2047-10-30,5620,393400
XfzNT,2055-01-05,3085,15425
KFoSd,2026-12-10,4754,427860
WTDQv,2086-05-04,8626,250154
MkNMD,2073-02-02,2475,220275
KBamU,2076-01-15,3650,29200
xViNc,2038-11-30,8597,481432
gKIyA,2028-10-29,6363,286335
OdkJD,2060-09-02,2521,204201
zxAJF,2059-04-26,3144,110040
Igdvq,2045-10-08,4207,361802
wiIhA,2087-07-29,7234,716166
FnFgI,2089-04-08,8316,673596
wJMYW,2085-06-26,3162,196044
mjplW,2055-04-18,8566,805204
eDTeH,2097-09-07,6672,93408
TIOBi,2034-12-28,8665,814510
xwKsc,2079-10-11,6151,369060
stMiO,2031-05-04,2208,187680
HawXD,2108-08-04,8963,98593
rfDaa,2026-04-17,8507,799658
OXAud,2039-01-02,6784,658048
lglks,2114-03-04,2792,55840
nTacC,2087-02-14,5812,87180
SeDoA,2045-04-22,6636,59724
TGccw,2039-04-15,2953,67919
XBWmR,2059-08-18,8288,207200
gykMD,2115-12-24,7009,119153
wEQqZ,2072-08-29,4561,428734
NyJnU,2115-07-23,2816,225280
DXhHc,2106-11-03,2603,26030
qDvAh,2072-04-19,4596,64344
nUTHk,2021-12-10,8079,460503
acGxm,2066-03-27,3825,344250
shnja,2033-11-04,3782,41602
KFUGw,2099-05-01,6179,346024
UDpYo,2091-02-14,5248,414592
LplpW,2047-02-20,3327,133080
aZUOR,2099-04-18,5932,118640
FWGHn,2033-06-17,3509,59653
LtwFp,2103-04-15,3608,313896
bRHtm,2108-12-15,3692,199368
MkghG,2023-02-15,9912,624456
Ikadb,2083-04-06,7293,218790
HZIVT,2051-01-20,8494,603074
WDVmp,2117-10-01,4537,226850
ozDIX,2057-10-19,2721,193191
qIDXq,2048-11-29,7647,175881
CTQfN,2093-08-11,6745,519365
QgAhx,2108-06-10,3909,332265
slAcJ,2038-10-06,9586,277994
vmrLU,2116-07-06,9606,57636
yTHEh,2116-08-05,4419,128151
lGoVa,2110-01-04,4337,425026
IRJuG,2089-11-08,9755,214610
psBFq,2043-03-31,9885,741375
VbuxQ,2072-02-23,4854,354342
uKndT,2070-11-04,8348,701232
fxCIy,2040-01-25,4884,361416
zGyGG,2107-07-29,5746,235586
uAkbh,2090-04-04,6838,423956
EwABN,2038-05-25,4861,165274
bxvtl,2093-10-24,8169,686196
mqxxj,2071-10-05,9952,945440
tsOJz,2063-12-23,3158,157900
GzhSX,2078-05-24,9267,491151
