StoreCode,Date,TotalSales,TotalAmount
ywDgw,2028-10-28,2748,233580
EOuGi,2079-09-23,9217,792662
qGCvQ,2119-12-11,3084,52428
IwMFG,2094-08-07,9399,234975
RNCWl,2094-02-27,7362,471168
iufYB,2060-04-29,6184,538008
anlBU,2057-10-20,9634,674380
SPPBt,2027-07-27,9303,418635
uDaMI,2024-03-10,3733,63461
abUtW,2072-03-16,6858,534924
bceYY,2086-01-14,2994,152694
yIpfP,2089-01-22,4549,427606
iapZh,2064-05-08,4932,167688
xqxiX,2116-01-06,5437,429523
GpVwe,2080-12-01,4496,215808
TfCjo,2027-10-25,6454,109718
uSIuL,2033-12-28,8134,244020
DKhMG,2120-01-05,9640,549480
UMzIr,2106-07-25,5209,239614
JEcPe,2092-11-15,5232,512736
dHOWb,2038-12-11,7095,553410
MTtET,2058-09-01,3943,169549
cDvSm,2023-01-07,2825,107350
YqlzQ,2107-08-19,8846,628066
TIIHZ,2025-01-09,8061,596514
tQEig,2069-10-23,9783,430452
zEpHg,2116-11-08,5029,50290
EJFNk,2070-10-22,7787,249184
AvbxV,2034-09-29,4927,64051
HpTWl,2075-01-17,6833,177658
QCjmN,2035-03-03,8549,435999
tzeZO,2049-12-09,4601,377282
Kwcjp,2028-06-27,9782,273896
pcROx,2061-09-27,3594,17970
gAMtd,2046-06-08,3833,172485
VjKsx,2050-04-04,9390,845100
svunt,2069-11-15,6287,597265
YuwRT,2034-12-15,9691,581460
hPeiL,2033-10-01,6134,460050
uadTG,2087-05-16,3579,21474
CcTQy,2032-02-02,2414,132770
MfVCP,2024-09-12,7674,644616
gfSXb,2117-04-15,8156,791132
GPemI,2117-09-05,4195,310430
LohWj,2084-07-16,7009,273351
AlHDZ,2032-01-24,7515,541080
rykeP,2025-02-26,6722,504150
hAfge,2059-05-06,4882,205044
HMraQ,2061-02-23,3471,142311
eRGZG,2023-11-09,4624,147968
BzeNi,2023-11-05,6319,486563
dnagi,2113-02-20,9149,82341
JIrDE,2119-12-21,6900,621000
hYddv,2116-06-29,8889,133335
NvIxY,2094-02-23,7903,39515
geUiu,2085-01-19,4437,208539
vFTOt,2118-11-26,9627,308064
rLEAw,2091-11-10,4015,128480
jTOEa,2055-09-04,7078,693644
UufKk,2101-05-26,5506,390926
NaMdF,2101-06-01,8773,473742
vGgMR,2078-02-06,4934,177624
pqzjt,2104-08-14,8157,725973
qoWVi,2087-06-21,6748,452116
EzcZR,2119-02-26,3996,215784
XdLFb,2108-01-15,2166,116964
WqIEX,2112-09-30,8499,518439
KsXVw,2026-05-11,8801,246428
pQOhV,2067-03-25,8025,674100
sQwdy,2091-01-07,3712,51968
jaMrl,2075-06-01,3984,139440
GRjmN,2030-05-07,5931,65241
emfQE,2060-02-24,4851,194040
wRGlS,2029-05-11,4875,355875
YxXHJ,2024-12-22,2845,54055
JHBjS,2047-08-27,2504,217848
vyoFP,2112-09-28,4180,234080
cIism,2079-04-30,4739,71085
OSbey,2120-08-08,3099,96069
RLQox,2113-10-28,7115,569200
DLXXM,2079-03-18,9979,788341
oFMyv,2060-04-05,2373,80682
FMBqm,2119-03-13,6287,370933
RNPtE,2065-01-28,9984,399360
zpakt,2040-12-29,7084,262108
NLIXr,2112-09-23,4498,409318
LWokn,2046-07-15,2281,63868
mEnMN,2119-04-01,5536,492704
jikCb,2084-04-02,5283,401508
hMhBO,2068-05-16,4135,281180
iPoPi,2107-11-06,7162,436882
dqwSi,2121-06-15,8777,421296
fQpRI,2040-11-23,7160,501200
PqbsG,2090-05-01,6929,152438
DTWMq,2079-01-03,3712,241280
gwbWS,2034-04-29,5203,463067
yaSLi,2028-09-12,8583,145911
NSXnP,2097-05-14,8320,208000
btuqq,2062-04-24,9104,910400
rGKjc,2118-11-10,2732,133868
AMajW,2043-10-01,9771,830535
zmeiH,2097-06-22,6130,196160
UodQV,2040-10-22,9499,626934
kFoXg,2025-04-19,8440,649880
aVuXr,2042-09-23,6668,40008
uCgMd,2066-08-22,3142,232508
hRuRL,2113-06-28,6871,226743
tBSGm,2023-03-09,8494,229338
QJNYu,2024-11-02,4485,40365
NUyOZ,2041-06-13,3093,145371
qSebG,2075-03-13,2897,84013
HXgiL,2062-08-24,7858,432190
dziKG,2080-07-02,5092,397176
xjIiO,2068-06-04,2678,109798
rpbLk,2063-03-24,6119,581305
DZcGC,2115-03-18,7406,585074
CRFfQ,2056-05-12,9001,666074
OiMKI,2022-10-21,2448,68544
BTAjc,2101-12-08,2983,205827
XXAjT,2100-03-26,8972,287104
IsNDn,2107-02-12,8926,714080
QaUMN,2088-06-06,2480,198400
wurcK,2092-02-26,5018,306098
kpmEp,2111-02-04,4010,280700
iyUdi,2041-06-04,9048,162864
TUqOz,2045-09-23,7648,726560
TQhEH,2051-04-08,7570,461770
vNjvh,2060-05-01,2679,69654
nCpCR,2101-11-24,9715,456605
OisEW,2052-04-07,9087,463437
rzWpv,2108-04-08,7010,245350
raUeR,2048-02-15,7779,217812
Nmidn,2039-10-16,7428,66852
TFkna,2067-06-02,7848,714168
fwNoW,2111-05-17,8937,80433
Pfnjx,2029-08-13,5880,323400
gnIxY,2118-08-15,5535,376380
eQsqH,2036-11-21,8662,623664
ekYdJ,2071-12-08,8648,363216
UqncH,2060-08-07,5944,130768
bHvQY,2108-11-25,6305,390910
ooFMl,2051-05-29,9910,307210
BHMMR,2058-01-10,3047,82269
iNHre,2022-04-30,4121,28847
vneIJ,2067-03-03,6735,390630
LtozY,2092-11-19,5205,124920
rDduE,2045-09-06,5592,464136
yfBSp,2055-04-03,6548,327400
hlorh,2072-08-25,2175,63075
hFHEe,2108-01-02,9996,279888
ueVpT,2027-10-29,6400,345600
kARRM,2027-10-28,8173,702878
HeRgG,2118-11-25,5493,197748
KtVeF,2038-05-02,3643,236795
TYMCc,2076-01-13,3535,321685
rPlyx,2042-08-11,5418,216720
RwoJX,2118-08-23,6703,636785
RnfWE,2069-11-14,4203,357255
dLNJC,2022-02-04,6478,427548
wRVSD,2086-07-04,4735,118375
naVXO,2079-08-27,5896,135608
Vhrir,2038-02-07,4213,122177
xnqgV,2062-03-27,3774,245310
UAlSz,2113-11-19,5283,422640
soSos,2052-03-31,5101,382575
pBadJ,2106-05-05,5004,265212
DiAjh,2108-05-18,3754,296566
MGHhA,2057-11-30,6759,486648
rWKmx,2069-08-29,4581,164916
JuHHk,2115-03-10,2351,183378
gosJF,2088-04-01,7938,246078
wEXNf,2088-12-12,9877,79016
erENa,2068-04-08,4311,275904
KIYze,2028-11-22,3852,346680
ZITXO,2101-08-22,5182,217644
ukwKz,2093-12-30,6119,201927
fROpz,2076-09-13,5762,576200
SOpJC,2113-02-25,4333,307643
dEUJN,2089-08-20,8243,684169
SIymk,2110-05-31,5648,237216
dGlTK,2091-06-26,4940,454480
rKzml,2038-09-22,5496,439680
lbbAI,2072-06-30,5530,171430
DJjpR,2110-01-04,3476,271128
hejzM,2119-05-14,3036,188232
oZZEy,2024-04-02,9921,287709
HytDf,2094-05-27,2777,116634
ImKgR,2119-03-21,3771,248886
bzqhj,2046-11-23,3523,81029
JtNFm,2119-01-22,5524,248580
gIBGn,2026-08-18,2232,169632
BYHfs,2090-07-15,9472,483072
jSYfC,2115-04-25,3818,240534
XfDRz,2038-02-13,5059,399661
wuyow,2087-01-06,7586,341370
GhoWI,2096-12-04,3557,117381
LWALp,2058-02-23,4853,43677
kImZj,2041-05-15,6529,84877
xUZHW,2065-03-16,6264,244296
XHXCu,2081-06-15,7101,624888
LrRYP,2082-12-28,2155,144385
ZTCzx,2025-08-27,8461,262291
GaflA,2117-05-31,5121,399438
xXQVx,2091-11-08,7104,291264
yoPMM,2029-05-07,6796,333004
fnifp,2023-10-26,9533,114396
UBiHD,2073-12-29,2208,94944
pHkIy,2099-06-08,2192,19728
hAamr,2038-03-09,4974,263622
NGGPn,2094-04-03,5316,191376
PieYt,2023-01-27,3057,275130
BBviV,2034-02-20,8004,352176
WGIMR,2107-11-29,7602,706986
Fcoqj,2055-01-16,7343,631498
zxbcV,2070-08-05,2348,211320
aqXjv,2078-05-20,5606,538176
HwABJ,2080-04-20,2303,34545
pwxsm,2026-09-29,3588,333684
AxKjw,2042-12-19,5366,359522
KhQou,2023-05-08,2556,15336
FVLXv,2081-01-15,4666,251964
LzYQM,2115-06-05,8594,756272
eiFNn,2119-08-22,6951,639492
HTneU,2070-09-12,6758,324384
woWTU,2027-01-09,8017,168357
afDKH,2083-11-25,2798,55960
fXnQd,2090-07-21,6717,638115
nDWOq,2090-11-06,9630,780030
mgRkA,2048-06-28,4305,73185
rwALY,2062-01-15,7374,346578
bGjFI,2109-07-28,6908,635536
OjAxV,2113-07-15,4747,37976
pliSK,2088-04-05,2548,211484
dkzSF,2027-07-29,9617,663573
MuwFP,2085-09-22,7031,274209
cfFWu,2094-11-12,9232,609312
xfVbw,2091-05-28,4730,33110
xBRCe,2101-06-04,5064,101280
AiXGp,2089-06-07,6107,445811
COxZZ,2078-12-09,2588,124224
DgDLy,2079-08-06,4699,267843
yqSqM,2100-02-26,5660,158480
KuELV,2120-07-13,2287,205830
LQmGM,2038-06-23,4117,144095
gMrrU,2121-07-21,7888,102544
yYKlJ,2024-04-25,9418,141270
vlExD,2032-04-20,6374,178472
unHPa,2096-03-24,8524,272768
Ijovy,2091-03-24,6758,601462
jPInm,2100-02-07,9775,850425
gkiUJ,2108-02-14,4450,44500
cSwhe,2101-09-01,5153,87601
zKGLk,2081-04-27,4613,207585
HRRep,2046-06-12,7178,595774
cAurE,2044-01-08,2836,90752
YhtWY,2107-12-05,8998,134970
eSItw,2076-03-29,8331,833100
flkSX,2105-08-18,5004,455364
ltOdM,2053-08-06,7316,365800
iwuQa,2115-09-06,3142,311058
KcZRO,2119-01-09,2421,167049
yGEPn,2068-07-04,5410,443620
ZPCiI,2115-04-04,9983,748725
clyey,2026-01-06,5637,349494
ptuHY,2073-01-17,3402,61236
DSLiG,2118-09-19,7436,646932
tkjTV,2033-07-22,4336,199456
jpOue,2026-03-08,2910,17460
gHtBk,2086-05-18,6431,64310
HaQbW,2092-06-26,8550,675450
lPFrF,2090-08-24,4613,438235
zNqnr,2112-03-31,7471,679861
oSLEf,2097-05-16,6843,253191
XOeGK,2113-11-08,8342,792490
MkhmR,2047-09-04,6032,428272
HDFVh,2063-08-17,3733,253844
bZNrv,2038-06-10,6576,578688
qqMRa,2103-04-29,3109,214521
yuPlp,2081-08-12,7448,513912
EgDVY,2069-08-10,8939,62573
oJRnH,2118-05-18,7684,545564
Ulvwf,2092-01-25,5514,104766
Zdkte,2086-02-22,3854,246656
vuCOP,2094-12-19,5266,315960
kLAcH,2043-03-22,8953,322308
XGhbO,2039-11-19,2896,26064
XQaHJ,2087-06-04,4885,288215
xHllz,2087-05-10,7833,775467
XEmIJ,2030-09-26,3928,239608
orpMr,2121-08-29,4004,288288
jyrvB,2108-02-01,7788,739860
DiWdM,2070-07-03,9666,280314
pJbdt,2078-07-30,4536,281232
aQesR,2077-08-05,8188,221076
yaVEF,2097-10-26,9797,646602
NRoJG,2077-11-18,4176,317376
aTfZz,2021-05-28,7589,402217
oWLEE,2050-04-13,2042,171528
yutoT,2115-01-23,2255,166870
dGvdC,2041-01-12,2378,197374
AYYHE,2080-01-08,9089,299937
Pqphe,2082-11-16,6658,625852
VZEKW,2040-02-16,7530,158130
WRVNv,2089-10-16,3135,272745
iHfaD,2028-12-13,7145,150045
alDAd,2068-11-10,4296,223392
flZxQ,2036-08-06,3280,242720
NoAhW,2098-12-12,8435,303660
MRUez,2039-12-22,5590,413660
jqVSB,2114-11-16,5565,422940
aEZLq,2089-02-12,7036,513628
jFHnp,2063-03-22,8883,390852
niuao,2084-09-02,5790,34740
uxoTY,2068-08-22,3856,331616
QfxWo,2086-01-11,8520,195960
AgdDr,2088-06-04,2604,143220
zDqyD,2032-03-07,2677,141881
DQdfx,2057-02-01,9428,857948
GrqPo,2101-01-25,8065,758110
eSTsG,2035-05-16,9331,877114
oqAWv,2073-08-14,9296,873824
TbVIw,2104-10-22,6558,52464
FCIWC,2032-02-22,8690,616990
wAqsT,2075-02-05,2194,168938
UmHsj,2098-10-23,9850,630400
aOMVv,2085-05-09,3704,70376
DgKsH,2042-09-07,4122,148392
XAQvR,2082-10-21,9207,405108
VMttA,2052-06-14,6580,223720
RMmcx,2036-09-14,6201,365859
fGpJo,2111-03-08,2795,44720
gQLfK,2034-08-11,7131,606135
NwOBS,2116-11-17,2430,24300
vpVkm,2107-03-05,5682,340920
BvaxX,2077-05-22,3354,288444
WkQEr,2102-04-26,3118,53006
NEJMD,2121-12-18,3882,225156
iWElQ,2099-08-09,3648,105792
uBeRU,2076-02-27,8530,452090
IGvms,2047-06-08,6582,283026
QtidG,2101-08-08,2680,61640
QAbBt,2036-07-27,7516,225480
GlqCH,2073-02-26,8863,531780
clIpF,2084-01-12,4430,318960
hgYlA,2101-10-23,5206,88502
GXuAF,2109-07-14,8066,701742
aTYKa,2059-03-24,8059,338478
jDKYr,2057-08-29,5225,78375
HpDxV,2072-10-18,2385,205110
yKFQJ,2065-11-05,9459,879687
mYRzy,2098-09-08,7776,147744
YbrVf,2072-09-03,5794,393992
OnxjQ,2042-04-01,2414,14484
TSqRr,2094-10-31,8548,487236
NDtjR,2040-06-29,4086,175698
kPsmd,2044-05-01,5493,274650
GeMWZ,2089-01-29,5411,108220
Dgwbu,2071-02-12,5819,203665
RJOUN,2038-09-11,7466,679406
KOOGk,2027-04-15,2993,137678
etwzA,2021-02-22,3980,131340
gkJwL,2042-08-04,3193,268212
TkCEQ,2080-08-07,5958,196614
mfVba,2120-09-06,6984,572688
iVjoX,2075-09-21,2642,126816
xNjcJ,2072-01-07,5029,125725
GQUGT,2079-09-02,6278,31390
YaHYp,2042-06-24,5951,65461
XPLIp,2048-03-17,9642,433890
KhXqf,2068-09-22,3234,161700
nBQnc,2075-08-25,6877,474513
TbFwW,2023-08-01,7385,428330
kNhde,2044-07-23,9371,215533
dhFID,2044-12-31,5153,417393
EZiaQ,2044-02-09,5661,203796
sLFmF,2115-05-29,2987,241947
toqFu,2071-07-14,4835,261090
PdveO,2081-12-14,8178,106314
BzZTV,2033-03-31,2813,165967
khBfg,2101-11-20,9538,515052
Brbyo,2109-07-28,8977,430896
hxCJQ,2091-10-12,2420,234740
PXenY,2079-06-09,3605,295610
cwtDX,2092-02-05,2957,32527
eUPbR,2107-10-24,8814,669864
WmlnQ,2116-08-17,8001,40005
kOlaN,2103-01-24,2743,54860
yrQct,2025-08-25,2250,58500
WJdpA,2037-03-14,9282,241332
fXWVR,2034-01-02,7044,190188
NMxTB,2058-11-16,2505,87675
pUtri,2109-04-23,8187,769578
wnZIE,2096-07-01,7053,338544
TgYFa,2070-09-17,3768,120576
aNprq,2094-08-03,4101,246060
FLcJk,2068-05-17,5062,293596
DsvRZ,2037-09-29,6851,294593
MUHIO,2086-04-16,9736,866504
PnQku,2072-08-02,3154,246012
auapI,2098-03-22,8089,177958
OgydP,2028-01-19,9708,87372
zFXxM,2055-06-07,3792,341280
zQzLp,2055-09-05,6340,481840
FIAJK,2069-12-13,6820,109120
fhhcY,2064-04-01,6615,549045
zghcv,2057-11-10,4598,147136
KIJls,2047-02-06,2042,198074
wdpvP,2092-01-26,8514,630036
fFXEw,2094-11-14,4674,200982
qYLhG,2034-09-06,8066,371036
VuEHV,2029-04-23,9380,534660
GlgRx,2117-09-19,2532,156984
nvdSW,2106-08-29,9533,743574
kOoCc,2049-12-12,8927,821284
UbVdI,2096-09-10,2406,218946
NssPe,2029-07-12,9444,387204
xFuoR,2040-12-27,5492,153776
DTMgX,2075-07-06,6782,454394
mlJlb,2116-09-19,8982,898200
ymBoG,2078-01-05,7466,679406
IaTIL,2078-07-29,3418,95704
RDRbk,2053-12-14,3644,324316
PEdzJ,2112-09-03,2828,226240
uvYKG,2033-11-30,6193,117667
kaKpY,2043-07-03,2016,135072
SeXAD,2086-02-01,2824,50832
QMmbL,2115-06-24,3331,149895
AGZKo,2074-03-06,4567,214649
TScRb,2056-12-14,5154,505092
KGAMJ,2042-09-06,8440,641440
JViUc,2052-12-19,7190,438590
KAhnw,2104-11-23,7375,51625
xhPHG,2101-11-13,7223,592286
ZSErb,2098-06-13,7610,167420
PuWMA,2047-11-07,2316,71796
IXpTk,2028-08-07,6218,354426
soqBT,2099-06-20,4263,281358
UYTSr,2097-05-25,5945,457765
cfLcc,2074-06-03,6936,596496
LCmQP,2078-08-07,2950,129800
zQebo,2095-01-30,4168,108368
hWvFA,2093-02-06,3462,211182
tqpRp,2026-10-22,8998,899800
hUecU,2065-02-04,9792,695232
wyZhm,2042-04-19,4388,394920
EOVmQ,2110-05-19,6547,85111
wdJWS,2027-08-31,7114,170736
vVlLg,2076-01-12,5089,473277
dvYIP,2098-10-25,2811,98385
EYsXj,2043-02-15,8777,877700
IJRUx,2056-09-03,9600,729600
BQvxj,2039-11-30,9813,363081
MZeaV,2088-11-12,2654,71658
GdwjX,2121-11-24,6309,309141
XzDRI,2109-12-10,6859,164616
SfoCb,2100-03-25,6465,601245
XHZpl,2052-05-10,6770,480670
qhGWw,2041-05-10,9812,117744
EyAMJ,2055-03-17,9682,600284
cOkai,2056-08-31,8302,116228
ErNKN,2092-04-28,4087,343308
LUZXk,2093-12-17,5098,76470
LCbTC,2114-06-03,3662,252678
aFBqj,2096-04-18,9512,57072
LgLtU,2084-02-27,4055,190585
SVJuK,2083-02-17,5452,430708
VgqlC,2115-08-05,5104,347072
lNIwZ,2106-12-30,3998,235882
nrDwj,2086-04-10,7434,483210
mTYLg,2052-06-02,6528,84864
kZqaY,2050-11-18,3016,153816
biUrp,2094-08-27,6072,358248
dySwt,2032-10-02,8831,529860
nXTSo,2119-03-31,4068,178992
NYJYP,2070-08-07,5152,123648
TdqRz,2075-04-07,7616,167552
DLuNM,2034-11-28,3356,221496
iOdxH,2115-09-25,3154,182932
gKrAl,2115-01-13,8236,757712
qjOML,2046-04-07,4071,232047
vzFzF,2026-01-28,6490,538670
IedHV,2072-09-27,3730,18650
eZrvP,2055-01-12,4126,387844
iflfM,2028-02-05,2754,250614
ylIMC,2035-06-25,3796,372008
VMeqN,2098-10-29,5658,215004
AwOZr,2038-01-08,7260,704220
SiIRG,2094-08-16,2229,60183
KMQJh,2065-05-02,5983,550436
ZkYJi,2084-03-17,2998,152898
QivYi,2032-12-17,7025,625225
jdRdI,2032-05-28,2179,69728
dlRPu,2058-12-11,4518,384030
AEzua,2037-02-21,5882,205870
udeoO,2052-10-12,3021,63441
tIbkH,2120-06-10,6865,356980
jnckU,2077-01-30,9889,267003
UqKHU,2022-02-04,9457,671447
fvvzF,2101-06-26,7353,125001
ubBvJ,2113-03-19,4973,243677
jcBKP,2034-01-29,2111,168880
MZufH,2091-02-03,7771,178733
leBWA,2026-07-19,2770,191130
FZkIh,2052-01-05,6265,382165
QcxGX,2076-01-13,4935,246750
OYDFS,2076-01-03,8761,315396
CWpDO,2116-11-28,5564,83460
yMpVe,2079-01-13,3723,271779
NHPBK,2118-11-12,6883,144543
BTfXS,2089-10-10,7667,253011
GYwgd,2051-02-01,7089,368628
SJHSM,2114-09-06,9186,358254
eaOwZ,2082-08-04,7193,676142
GegCn,2119-07-06,9468,312444
CVdHm,2075-03-25,7392,606144
piDSU,2105-07-05,5160,159960
uHFdq,2037-07-04,9352,65464
VBvsZ,2069-10-20,2329,104805
OaonV,2068-03-27,5129,215418
WxCuC,2031-06-11,6285,370815
lrdmQ,2034-05-27,2216,86424
XDBOn,2055-08-02,5064,313968
zKiCg,2052-05-31,4370,240350
GhWjC,2085-08-12,3905,144485
rLgcW,2084-11-11,2484,12420
Kmhev,2034-10-19,5893,365366
JMnTL,2053-05-16,8913,106956
tygbv,2021-07-02,7738,232140
KSaTN,2080-12-05,8473,67784
kYhLY,2030-08-16,8406,521172
IQpeV,2044-04-11,8377,762307
SSGhM,2080-06-28,8985,359400
qMQqC,2063-04-27,2921,157734
iaKlv,2036-05-09,6514,136794
uTDfX,2068-03-23,3748,243620
EywWq,2113-12-21,8913,365433
YsTui,2104-06-16,9494,389254
KNCJS,2053-02-23,9605,48025
WuKsx,2087-08-30,9112,656064
ANVEy,2051-08-03,3876,344964
UWaYX,2111-02-03,2962,236960
ssYLB,2114-12-23,5766,236406
setOB,2027-05-09,6662,266480
hsrSA,2106-11-02,7047,627183
kqluk,2103-08-25,2199,112149
JYZuR,2050-04-09,4400,105600
STRTS,2052-11-07,8484,237552
qTePA,2029-02-09,6570,387630
mSMBw,2116-01-17,7024,280960
dDwYL,2099-09-12,5853,46824
Xgsru,2091-08-05,5131,461790
ZetEh,2117-11-04,4191,213741
vlvxB,2115-10-22,3176,181032
PGFlN,2059-12-09,9989,759164
hwJkd,2095-12-06,8876,230776
jtVyk,2045-05-19,3291,312645
rbgKb,2048-02-04,2606,187632
DUdIG,2046-06-03,8903,222575
GYZVK,2104-04-01,2344,178144
QliAf,2069-09-22,5122,317564
NlLfn,2056-12-23,6769,392602
tmKjH,2102-11-28,9020,514140
kqimz,2064-10-23,5711,91376
slAfl,2084-04-15,5729,532797
Vahai,2067-02-07,9770,595970
tXPLn,2044-05-02,8298,539370
ePGqv,2120-10-03,4459,325507
zCCRP,2087-11-12,6776,643720
hMOUE,2031-12-02,8105,89155
ntrCa,2115-09-19,6734,141414
GmWQr,2034-12-22,3308,330800
egwMA,2076-07-29,4222,25332
HaEgD,2076-05-21,2051,157927
xdCJc,2112-05-06,7874,692912
okJyN,2109-06-22,7652,466772
ThPsv,2093-11-30,9524,647632
VWPwm,2066-07-15,4203,109278
UdIGN,2112-03-05,5580,251100
rHBoM,2022-05-02,8851,398295
AjNQi,2096-12-31,2604,169260
nHGfU,2101-08-11,3264,261120
vwXuA,2036-05-02,4748,441564
ZJRDH,2091-10-16,2221,151028
KNnBR,2043-07-24,7879,527893
JubAv,2061-05-31,7812,117180
MJXcE,2041-11-01,5359,209001
lzuFZ,2043-08-31,6082,608200
NbkzT,2104-01-25,7721,131257
dbLLF,2080-09-24,7506,555444
CGXWX,2089-06-10,6779,40674
Lnbox,2074-02-07,3273,22911
OOCWw,2065-07-17,6466,135786
oJjpd,2118-06-14,9876,493800
gEHsH,2080-06-23,3415,187825
wzYak,2114-03-18,7373,353904
zgXpN,2047-08-12,5953,523864
oyfDZ,2038-04-22,3574,42888
OKaQl,2116-10-25,8435,725410
rNDTc,2091-08-20,8002,440110
vZRdZ,2030-04-07,6519,417216
PEvtn,2102-09-02,9969,947055
sYwQV,2092-05-25,5780,525980
KBwCt,2096-05-24,8137,724193
mPuGW,2040-05-01,7842,580308
yTBDy,2069-06-22,9839,285331
CueVE,2085-12-14,4645,246185
qkxue,2091-03-22,9226,572012
LYhDl,2047-12-09,9354,327390
gndlW,2101-10-30,4569,196467
Lmlko,2025-09-12,8734,663784
JWBfD,2099-11-07,8718,575388
bIJKs,2119-04-20,9109,391687
wqsBh,2089-11-16,9656,724200
UcLrz,2105-11-12,2502,47538
QOSbc,2044-07-27,3938,27566
sMqHg,2040-08-15,9982,509082
ehiBf,2056-11-22,9256,925600
ddZJd,2052-09-29,6565,558025
CrzOh,2089-12-14,3729,186450
RDaEM,2041-04-23,5961,77493
djmvH,2073-03-26,8688,330144
ndGUZ,2110-03-01,3104,24832
vOfCn,2078-09-11,6470,498190
BTaZB,2077-08-30,7896,347424
Bxwxe,2100-12-15,6870,487770
aaCPZ,2052-01-22,9541,47705
BlIdp,2116-10-14,3997,95928
VBYtQ,2059-11-04,9557,277153
ZpOOw,2061-12-03,3247,136374
fRyHQ,2092-08-27,6674,647378
ttEre,2072-02-17,2242,107616
XfzNT,2074-03-26,6161,597617
KFoSd,2061-03-28,8615,508285
WTDQv,2114-08-12,9998,399920
MkNMD,2105-01-18,6760,378560
KBamU,2073-02-25,2150,101050
xViNc,2092-01-25,5306,451010
gKIyA,2098-12-26,2136,200784
OdkJD,2118-08-16,9594,383760
zxAJF,2105-02-07,2527,192052
Igdvq,2107-04-02,4904,480592
wiIhA,2063-02-26,3126,231324
FnFgI,2035-04-07,5358,283974
wJMYW,2059-06-19,3142,257644
mjplW,2041-04-27,8065,233885
eDTeH,2113-12-28,3925,160925
TIOBi,2062-12-28,7292,393768
xwKsc,2053-03-07,4709,273122
stMiO,2115-05-07,5508,192780
HawXD,2038-05-13,2112,105600
rfDaa,2070-12-20,9542,801528
OXAud,2056-08-11,9657,762903
lglks,2050-02-28,7050,493500
nTacC,2071-12-30,6435,411840
SeDoA,2088-04-20,6222,155550
TGccw,2055-11-12,2614,33982
