StoreCode,Date,TotalSales,TotalAmount
rykeP,2121-02-17,4474,237122
hAfge,2042-04-03,6395,140690
HMraQ,2086-06-20,7080,608880
eRGZG,2107-10-04,7188,237204
BzeNi,2025-12-04,6480,427680
dnagi,2031-04-22,6307,340578
JIrDE,2056-10-01,8529,742023
hYddv,2083-05-10,6206,142738
NvIxY,2033-09-27,5234,162254
geUiu,2121-02-03,8088,339696
vFTOt,2071-08-31,5444,244980
rLEAw,2070-09-03,9741,87669
jTOEa,2113-03-11,2846,190682
UufKk,2068-11-01,3553,39083
NaMdF,2114-07-11,2819,253710
vGgMR,2102-10-05,8991,548451
pqzjt,2078-08-24,8359,192257
qoWVi,2057-12-27,9726,291780
EzcZR,2060-03-30,8323,574287
XdLFb,2086-08-14,9583,277907
WqIEX,2076-02-23,7716,763884
KsXVw,2055-10-31,3242,38904
pQOhV,2052-04-29,3490,303630
sQwdy,2067-12-14,6043,78559
jaMrl,2101-03-02,2521,143697
GRjmN,2089-08-31,9507,323238
emfQE,2110-08-08,4747,422483
wRGlS,2091-08-18,8959,98549
YxXHJ,2091-09-22,7727,216356
JHBjS,2041-08-27,2901,197268
vyoFP,2028-06-07,4615,175370
cIism,2049-08-11,2200,114400
OSbey,2115-02-24,3027,184647
RLQox,2034-10-15,9366,636888
DLXXM,2107-11-10,8386,696038
oFMyv,2026-04-27,9674,880334
FMBqm,2048-05-10,2410,187980
RNPtE,2054-06-10,6473,375434
zpakt,2095-12-05,9989,869043
NLIXr,2062-09-17,8040,635160
LWokn,2102-08-13,4295,416615
mEnMN,2097-03-30,7538,75380
jikCb,2118-09-12,3139,172645
hMhBO,2068-04-09,8889,497784
iPoPi,2121-01-04,5458,49122
dqwSi,2096-04-14,9428,914516
fQpRI,2091-01-03,8472,669288
PqbsG,2063-05-24,5161,180635
DTWMq,2083-04-21,8378,427278
gwbWS,2047-03-03,9161,338957
yaSLi,2113-04-30,3595,122230
NSXnP,2100-11-29,5412,422136
btuqq,2059-04-04,4746,246792
rGKjc,2085-06-17,5512,203944
AMajW,2048-01-21,2160,190080
zmeiH,2044-09-28,3184,184672
UodQV,2027-10-14,4997,244853
kFoXg,2114-12-13,5010,130260
aVuXr,2090-08-01,6814,620074
uCgMd,2081-07-09,8147,619172
hRuRL,2084-05-31,2698,178068
tBSGm,2097-01-16,5454,425412
QJNYu,2037-05-29,9507,133098
NUyOZ,2071-09-13,3075,285975
qSebG,2057-11-19,8228,74052
HXgiL,2031-12-30,5703,342180
dziKG,2080-02-15,8136,496296
xjIiO,2099-12-14,8525,144925
rpbLk,2101-04-12,8296,705160
DZcGC,2056-04-05,4605,46050
CRFfQ,2040-09-29,9001,144016
OiMKI,2044-11-20,2562,17934
BTAjc,2037-05-22,4469,397741
XXAjT,2064-09-18,7726,231780
IsNDn,2097-01-22,3960,257400
QaUMN,2092-01-23,3001,264088
wurcK,2096-09-17,7283,662753
kpmEp,2059-05-21,4427,159372
iyUdi,2089-06-29,7392,369600
TUqOz,2053-11-17,6099,555009
TQhEH,2071-01-31,4101,69717
vNjvh,2112-12-06,5510,159790
nCpCR,2115-04-05,2002,12012
OisEW,2066-08-05,5261,320921
rzWpv,2064-02-07,6587,32935
raUeR,2023-08-26,4077,150849
Nmidn,2103-03-28,5221,281934
TFkna,2112-05-06,9115,510440
fwNoW,2035-02-06,7621,518228
Pfnjx,2076-09-28,8901,373842
gnIxY,2103-01-31,3142,43988
eQsqH,2027-10-20,8159,505858
ekYdJ,2069-06-24,3921,62736
UqncH,2024-01-26,3597,237402
bHvQY,2110-11-25,6351,565239
ooFMl,2024-09-10,9075,753225
BHMMR,2100-04-11,4359,374874
iNHre,2051-07-11,9498,664860
vneIJ,2036-12-01,5649,197715
LtozY,2115-02-23,2948,109076
rDduE,2033-02-18,6817,538543
yfBSp,2066-05-26,2508,127908
hlorh,2100-02-12,6394,294124
hFHEe,2080-12-05,4977,94563
ueVpT,2091-02-05,7474,224220
kARRM,2109-10-23,9903,217866
HeRgG,2030-06-29,9634,289020
KtVeF,2075-05-02,5282,42256
TYMCc,2067-08-29,6379,31895
rPlyx,2089-10-04,3817,244288
RwoJX,2070-09-12,3148,226656
RnfWE,2121-03-02,7599,45594
dLNJC,2106-12-29,3372,286620
wRVSD,2023-12-22,3834,88182
naVXO,2115-01-01,7652,573900
Vhrir,2115-06-23,3382,169100
xnqgV,2068-09-13,9652,540512
UAlSz,2093-10-14,8617,465318
soSos,2075-04-07,8928,116064
pBadJ,2115-07-24,9154,558394
DiAjh,2076-04-08,5784,480072
MGHhA,2101-08-17,8325,807525
rWKmx,2026-09-08,4912,24560
JuHHk,2027-05-13,3964,356760
gosJF,2110-01-19,9548,496496
wEXNf,2114-08-30,4619,387996
erENa,2086-06-24,3736,168120
KIYze,2102-08-18,6907,600909
ZITXO,2108-12-22,3133,200512
ukwKz,2041-04-10,5995,197835
fROpz,2039-01-06,8103,437562
SOpJC,2104-05-10,3119,280710
dEUJN,2060-06-06,8908,472124
SIymk,2074-10-26,3871,375487
dGlTK,2031-02-22,9878,533412
rKzml,2117-01-14,7378,110670
lbbAI,2073-09-10,5751,235791
DJjpR,2108-01-21,5792,40544
hejzM,2042-07-25,7781,599137
oZZEy,2059-06-11,9681,319473
HytDf,2024-09-11,8546,649496
ImKgR,2087-01-25,4466,93786
bzqhj,2076-03-14,8251,420801
JtNFm,2110-03-20,5977,561838
gIBGn,2043-08-25,9386,694564
BYHfs,2078-07-03,2000,18000
jSYfC,2119-04-07,7223,353927
XfDRz,2056-06-30,4143,244437
wuyow,2027-03-09,5326,239670
GhoWI,2090-11-07,2904,151008
LWALp,2074-11-09,4661,83898
kImZj,2054-06-22,2815,160455
xUZHW,2096-09-28,3221,231912
XHXCu,2092-05-17,8696,591328
LrRYP,2032-02-28,2062,39178
ZTCzx,2110-06-30,5195,51950
GaflA,2051-02-17,9686,87174
xXQVx,2029-09-23,9053,615604
yoPMM,2034-08-08,5562,533952
fnifp,2097-05-25,2883,242172
UBiHD,2044-06-28,3656,361944
pHkIy,2074-03-18,5926,408894
hAamr,2077-11-14,9835,688450
NGGPn,2077-08-02,4823,110929
PieYt,2050-03-21,4423,384801
BBviV,2056-04-13,4031,290232
WGIMR,2086-07-10,8785,395325
Fcoqj,2064-04-29,9428,405404
zxbcV,2079-02-26,9334,513370
aqXjv,2117-01-02,7293,80223
HwABJ,2034-05-28,5025,321600
pwxsm,2087-08-08,3634,247112
AxKjw,2026-01-24,6273,150552
KhQou,2121-10-14,6385,178780
FVLXv,2056-11-01,4839,159687
LzYQM,2077-09-07,8916,864852
eiFNn,2105-11-14,3362,312666
HTneU,2037-08-15,5992,221704
woWTU,2029-01-31,5995,515570
afDKH,2114-04-21,8023,786254
fXnQd,2109-07-24,6184,494720
nDWOq,2062-10-19,6520,306440
mgRkA,2091-01-07,8802,228852
rwALY,2054-09-19,9047,54282
bGjFI,2051-03-23,7862,715442
OjAxV,2074-08-07,2508,132924
pliSK,2042-02-06,8092,186116
dkzSF,2038-03-13,9059,905900
MuwFP,2104-02-15,6320,549840
cfFWu,2109-07-24,5505,110100
xfVbw,2067-09-18,7180,193860
xBRCe,2049-05-26,7903,790300
AiXGp,2027-10-14,7063,155386
COxZZ,2036-08-24,5956,476480
DgDLy,2034-02-06,7434,416304
yqSqM,2041-12-17,6874,364322
KuELV,2091-10-27,8510,144670
LQmGM,2099-09-12,7419,727062
gMrrU,2038-10-23,7680,483840
yYKlJ,2021-05-23,7897,355365
vlExD,2112-06-13,4082,387790
unHPa,2034-07-10,3611,97497
Ijovy,2026-05-20,6000,150000
jPInm,2065-10-10,9379,318886
gkiUJ,2081-02-16,8717,148189
cSwhe,2077-12-31,2024,54648
zKGLk,2117-01-09,2255,42845
HRRep,2048-08-13,4113,49356
cAurE,2057-01-21,3109,248720
YhtWY,2107-06-25,2416,74896
eSItw,2092-06-23,6102,439344
flkSX,2066-04-15,8278,819522
ltOdM,2088-09-27,6920,352920
iwuQa,2085-08-24,7263,305046
KcZRO,2079-08-15,5642,62062
yGEPn,2087-08-01,6586,553224
ZPCiI,2077-04-12,3977,71586
clyey,2081-06-17,4280,321000
ptuHY,2082-09-21,4451,129079
DSLiG,2045-04-27,5016,225720
tkjTV,2080-08-13,3078,166212
jpOue,2104-04-11,6143,448439
gHtBk,2081-08-29,9985,519220
HaQbW,2030-05-04,3647,102116
lPFrF,2026-11-25,7621,624922
zNqnr,2062-01-17,9498,132972
oSLEf,2089-03-03,7257,457191
XOeGK,2089-06-04,6138,79794
MkhmR,2051-06-06,9005,810450
HDFVh,2116-04-08,9747,847989
bZNrv,2030-10-25,2727,169074
qqMRa,2047-02-24,8472,550680
yuPlp,2089-09-08,5847,93552
EgDVY,2055-12-16,5259,441756
oJRnH,2079-07-19,3459,166032
Ulvwf,2057-02-18,9455,699670
Zdkte,2035-07-01,2331,212121
vuCOP,2064-05-04,8421,715785
kLAcH,2036-04-04,8434,590380
XGhbO,2036-06-21,6506,84578
XQaHJ,2034-12-24,3220,112700
xHllz,2048-07-09,7890,71010
XEmIJ,2090-08-26,5102,484690
orpMr,2043-02-04,5625,343125
jyrvB,2099-01-19,3742,348006
DiWdM,2065-11-03,8202,205050
pJbdt,2090-06-17,6082,492642
aQesR,2051-05-03,3252,71544
yaVEF,2045-10-04,4495,229245
NRoJG,2079-11-11,6940,589900
aTfZz,2037-01-15,3801,121632
oWLEE,2109-05-19,2615,227505
yutoT,2022-08-13,2425,75175
dGvdC,2113-11-05,7897,687039
AYYHE,2055-04-22,3363,60534
Pqphe,2036-04-09,4973,412759
VZEKW,2065-01-25,4692,107916
WRVNv,2078-10-25,8782,790380
iHfaD,2056-03-21,2823,248424
alDAd,2093-08-18,3424,325280
flZxQ,2066-04-01,4461,365802
NoAhW,2108-10-27,2180,207100
MRUez,2021-09-28,2027,24324
jqVSB,2057-04-06,9487,189740
aEZLq,2022-10-08,9624,356088
jFHnp,2032-03-31,6970,362440
niuao,2069-11-09,3114,74736
uxoTY,2098-07-21,3368,195344
QfxWo,2105-05-07,8159,48954
AgdDr,2098-05-29,6642,179334
zDqyD,2071-10-30,9335,700125
DQdfx,2072-01-04,3135,275880
GrqPo,2061-12-23,6743,579898
eSTsG,2078-01-02,2717,65208
oqAWv,2056-03-02,2051,22561
TbVIw,2070-07-07,2901,223377
FCIWC,2115-10-26,3366,50490
wAqsT,2080-04-16,5996,587608
UmHsj,2055-12-02,7079,375187
aOMVv,2030-08-02,5572,345464
DgKsH,2094-08-02,4997,34979
XAQvR,2027-10-17,5243,251664
VMttA,2054-12-14,3434,17170
RMmcx,2114-09-07,7726,571724
fGpJo,2042-01-18,7709,555048
gQLfK,2060-12-05,4570,159950
NwOBS,2044-11-27,9264,194544
vpVkm,2066-08-27,2251,150817
BvaxX,2109-07-01,6313,252520
WkQEr,2068-11-12,6100,549000
NEJMD,2048-01-28,2083,68739
iWElQ,2094-09-11,2545,139975
uBeRU,2120-11-15,5763,553248
IGvms,2037-11-10,3954,122574
QtidG,2029-02-19,2697,229245
QAbBt,2077-04-16,8245,428740
GlqCH,2037-10-24,5481,274050
clIpF,2076-06-19,2335,144770
hgYlA,2109-03-14,5244,487692
GXuAF,2118-05-09,3584,225792
aTYKa,2027-06-20,8947,214728
jDKYr,2083-09-30,3277,298207
HpDxV,2059-04-16,3777,188850
yKFQJ,2033-07-02,2688,83328
mYRzy,2057-04-23,6406,64060
YbrVf,2054-09-09,3935,362020
OnxjQ,2056-05-09,5333,463971
TSqRr,2042-01-25,3461,145362
NDtjR,2100-10-20,4392,351360
kPsmd,2083-10-21,2088,175392
GeMWZ,2048-08-23,8635,544005
Dgwbu,2091-08-24,4639,259784
RJOUN,2114-11-14,2181,172299
KOOGk,2120-01-05,8805,607545
etwzA,2050-10-18,9118,647378
gkJwL,2045-02-09,9610,422840
TkCEQ,2059-12-30,2351,65828
mfVba,2061-07-10,3066,70518
iVjoX,2036-11-22,5239,235755
xNjcJ,2031-10-03,7238,673134
GQUGT,2037-07-12,9749,770171
YaHYp,2109-09-30,6484,207488
XPLIp,2034-05-28,2300,121900
KhXqf,2038-07-10,7629,625578
nBQnc,2022-03-24,3615,83145
TbFwW,2067-06-17,2209,97196
kNhde,2050-08-15,6509,351486
dhFID,2074-04-19,3857,100282
EZiaQ,2051-10-18,3671,356087
sLFmF,2115-07-07,4884,332112
toqFu,2115-03-07,4472,125216
PdveO,2074-12-05,2486,164076
BzZTV,2056-05-31,3565,135470
khBfg,2064-05-15,6694,254372
Brbyo,2120-12-06,3974,325868
hxCJQ,2072-04-01,3864,251160
PXenY,2103-09-28,5338,469744
cwtDX,2109-12-01,9377,815799
eUPbR,2036-03-16,3264,159936
WmlnQ,2113-03-24,3253,149638
kOlaN,2116-10-02,2369,196627
yrQct,2068-09-05,2665,229190
WJdpA,2052-06-30,2540,40640
fXWVR,2057-10-27,3181,213127
NMxTB,2054-01-27,5575,195125
pUtri,2088-03-05,8688,642912
wnZIE,2109-05-20,3118,293092
TgYFa,2081-01-29,6539,268099
aNprq,2097-03-30,6219,242541
FLcJk,2098-09-30,6411,179508
DsvRZ,2036-10-03,2412,200196
MUHIO,2104-07-19,4787,464339
PnQku,2068-02-14,5307,249429
auapI,2104-09-30,2717,173888
OgydP,2054-07-08,3431,120085
zFXxM,2072-05-14,2349,23490
zQzLp,2065-02-17,8721,366282
FIAJK,2115-07-21,9682,445372
fhhcY,2105-08-08,5166,294462
zghcv,2078-02-09,5197,415760
KIJls,2090-01-02,5242,104840
wdpvP,2053-08-31,2436,170520
fFXEw,2085-02-28,5235,193695
qYLhG,2034-04-06,8159,252929
VuEHV,2112-10-15,7041,140820
GlgRx,2121-06-03,5003,260156
nvdSW,2117-11-17,5881,529290
kOoCc,2118-08-03,5805,133515
UbVdI,2050-12-17,7491,74910
NssPe,2022-03-30,4813,163642
xFuoR,2057-10-29,9149,64043
DTMgX,2057-10-16,5770,201950
mlJlb,2025-03-26,4576,361504
ymBoG,2029-01-24,8649,60543
IaTIL,2024-02-26,8957,510549
RDRbk,2078-02-09,5510,253460
PEdzJ,2084-04-15,2717,214643
uvYKG,2111-04-22,2504,55088
kaKpY,2042-10-29,3612,357588
SeXAD,2052-02-19,4877,487700
QMmbL,2053-03-04,4896,235008
AGZKo,2097-11-27,7110,355500
TScRb,2048-02-18,3115,28035
KGAMJ,2086-04-10,8753,744005
JViUc,2026-11-30,6685,254030
KAhnw,2027-07-10,8988,386484
xhPHG,2086-09-12,5479,202723
ZSErb,2039-05-01,9495,683640
PuWMA,2099-09-30,7315,314545
IXpTk,2075-05-25,2048,174080
soqBT,2037-11-21,7489,464318
UYTSr,2054-10-03,2402,180150
cfLcc,2059-10-04,6999,419940
LCmQP,2119-12-10,7606,638904
zQebo,2084-08-05,4963,84371
hWvFA,2067-11-26,5489,450098
tqpRp,2112-05-04,9924,297720
hUecU,2032-06-23,9910,178380
wyZhm,2052-12-01,2380,59500
EOVmQ,2041-03-01,3666,234624
